# time (s), x(cm), y(cm)
6.77,8.6,9.4
6.8,8.600525037632245,9.399417159992046
6.83,8.601266267230708,9.398857326826514
6.87,8.601775862579656,9.400291420003978
6.9,8.602061544820728,9.326293745836391
6.93,8.602354948203454,9.328985546399437
6.97,8.602586582452973,9.3313015685363
7,8.602517092178116,9.333609921725692
7.03,8.602131035095585,9.333180460667199
7.07,8.601443853488677,9.255240947498459
7.1,8.600169865116316,9.179187995408093
7.13,8.522742256643426,9.1052209970304
7.17,8.600795277590016,9.105389713874805
7.2,8.600756671881763,9.027473207548486
7.23,8.523869543324425,8.720768991258272
7.27,8.448874094471497,8.566423754415402
7.3,8.448503479672262,8.030778449211834
7.33,8.44848803738896,8.030832131844145
7.37,8.523213246284115,7.801116479236015
7.4,8.521908373345155,7.494818717161872
7.43,8.446966972483779,7.41830562822312
7.47,8.29021235469194,7.417876167164631
7.5,8.059504642170012,7.342068621393398
7.53,7.828102026899524,7.188060818239346
7.57,7.674613452025918,6.727816604590936
7.6,7.44378220123758,6.191619135169306
7.63,7.368261714752403,6.113925028319704
7.67,7.445689323225294,6.114500199380183
7.7,7.599803310572605,6.114745605699325
7.73,7.673926270419006,6.192470388338816
7.77,7.596490940804471,6.191235687795654
7.8,7.520190619012579,6.037864407281867
7.83,7.3641772308192035,5.57854046733022
7.87,7.2111287610196815,5.272511118417635
7.9,7.059246183609415,5.041668130530965
7.93,6.9823976607603235,4.88728454895073
7.97,6.829441844660613,4.351393837428025
8,6.7545776552157495,4.12094963480995
8.03,6.754523607224195,3.8136242337744157
8.07,6.75437690553283,3.736160195349008
8.1,6.755025481431485,3.5059537301025987
8.13,6.754963712298282,3.199103803810398
8.17,6.830808486732784,3.122391322237344
8.2,6.831364408931629,3.0473353333184754
8.23,7.1389592500109,3.0474043538457334
8.27,7.368624608409986,2.9690660554083923
8.3,7.447310762971936,2.816377311219706
8.33,7.525000890260944,2.8140842959252605
8.37,7.680412029405566,2.737003704873506
8.4,7.913521016980854,2.7357229906455034
8.43,8.221015483218666,2.5822826896044537
8.47,8.529722168695631,2.5066668675200523
8.5,8.83965651569505,2.582949888034613
8.53,9.070703958449606,2.582880867507355
8.57,9.224084437340109,2.353218897531532
8.6,9.302469467377678,2.122444930172115
8.63,9.457432780306563,1.817113455479582
8.67,9.535261888145286,1.891548259653133
8.7,9.690279249065725,2.0440222733125752
8.73,9.767637367263756,2.1180582922175253
8.77,9.845103581444898,2.039290532721693
8.8,9.999858423549215,1.965653299085341
8.83,10.000190432640194,1.9687055401796218
8.87,10.155555244934915,1.965967725931736
8.9,10.580920659611806,1.8912031570168448
8.93,11.006401891413459,2.0420666917069425
8.97,11.431489344990926,2.120504686461432
9,11.818720041055172,2.2735692090763004
9.03,12.050802116790921,2.2747809027770414
9.07,12.359640061675947,2.19836751015544
9.1,12.785298879735564,2.1225676333316876
9.13,13.094198593753795,2.0494672260184474
9.17,13.519648940988844,1.895505436549234
9.2,13.6742725236851,1.8949609412786428
9.23,13.674465552226367,1.8944241149555285
9.27,13.828803452681548,1.9723712970717449
9.3,14.254315569049801,2.051637538153324
9.33,14.407989451323028,1.899815385029095
9.37,14.63944611458507,1.7456311960831572
9.4,14.949079337060116,1.6706979103238613
9.43,15.335244515576571,1.8264619024492452
9.47,15.760077171479566,1.9056054403712555
9.5,16.185689662689278,1.9055210819490513
9.53,16.57213280230516,1.9839284009136486
9.57,16.572518859387692,1.9856462451476151
9.6,16.572518859387692,1.9856462451476151
9.63,16.572518859387692,1.9856462451476151
9.67,16.572518859387692,1.9856462451476151
9.7,16.572518859387692,1.9856462451476151
9.73,16.572518859387692,1.9856462451476151
9.77,16.572518859387692,1.9856462451476151
9.8,16.572518859387692,1.9856462451476151
9.83,20.896358183761173,4.2863304870665555
9.87,21.281643152129455,4.7474642986218445
9.9,21.707433229597132,5.1290787938289375
9.93,21.78589547105121,5.1281355132897515
9.97,22.172547081491658,5.280923953795588
10,22.558511510325197,5.435407231692969
10.03,22.5585578371751,5.435246183796036
10.07,22.63529826404108,5.742011751666038
10.1,22.557924703559742,6.585603642650453
10.13,22.788014724749623,7.046384682621978
10.17,23.173168433709836,7.6607517336365385
10.2,23.403760329107005,8.044597892558295
10.23,23.405381768853644,8.197194609377306
10.27,23.559364496792895,8.274244524639172
10.3,23.79007993045647,8.19768542201558
10.33,23.789168835741695,8.197815794122624
10.37,24.02094206581142,8.121977572561503
10.4,24.17525911918414,8.27386874621299
10.43,24.175151023201032,8.272380970403214
10.47,24.406752071811937,8.425989988288672
10.5,25.178866236878633,9.653021583978774
10.53,26.723495294263692,10.956343869130906
10.57,26.953979093677745,10.959081683378788
10.6,27.37888741676892,10.957662928096275
10.63,27.804671317323276,10.880014834931512
10.67,27.804713783602352,10.88009152440624
10.7,28.808462198189062,11.416917847520658
10.73,28.808466830874046,11.416933185415605
10.77,29.195862759369618,11.568885710646878
10.8,29.195862759369618,11.568885710646878
10.83,29.890765507929643,11.875643609569405
10.87,29.96848574767109,12.027680493222878
10.9,29.96848574767109,12.027680493222878
10.93,31.74434832732448,12.794575240529191
10.97,32.05293008472954,12.871510121578964
11,32.478573074448775,12.871003971045738
11.03,32.47860133382722,12.87097329525585
11.07,32.90408387822295,12.871487114736542
11.1,32.90408387822295,12.871487114736542
11.13,34.062255125822986,12.641418690544649
11.17,34.48740820910449,12.94716428840073
11.2,34.91403603044126,13.636380266752386
11.23,34.91407386403535,13.63635725990997
11.27,35.33994810194702,13.86704686884718
11.3,35.769059042438656,14.248285585628093
11.33,36.07950761747201,14.708652502436072
11.37,36.31141982809144,15.32170049448527
11.4,36.619210014054474,15.70530891603536
11.43,36.6181352311367,15.705469963932293
11.47,37.0439623700843,16.164962620728346
11.5,37.0439623700843,16.164962620728346
11.53,38.047710784671004,18.158888963724756
11.57,38.28082440493127,18.772297396305188
11.6,38.71003958083519,19.92134346514171
11.63,38.71003031546521,19.921358803036654
11.67,39.13613464339807,20.379417366655247
11.7,40.8347858065448,22.219964760190397
11.73,41.144395865594895,22.834170763308023
11.77,41.14444991358645,22.834147756465605
11.8,41.37459398276788,23.755272706402693
11.83,41.37462486733448,23.75528037535016
11.87,41.607880556601124,24.062061281115106
11.9,41.837329723033996,24.521362214224332
11.93,41.83730655960905,24.521454241594007
11.97,41.83764628984167,24.981591089977798
12,41.68529272279072,26.05523606725916
12.03,41.68527728050741,26.055259074101578
12.07,41.919042565123,26.668521796680018
12.1,41.919042565123,26.668521796680018
