# time (s), x(cm), y(cm)
28.3,7.1,42.1
28.36,7.2,42.2
28.43,7.2,42.3
28.49,8,42.5
28.55,8.7,43.5
28.62,8.1,43.9
28.68,8.6,44
28.74,9.1,44
28.8,9.3,44.4
28.87,8.7,45.6
28.93,8.3,46.2
28.99,8.2,47.2
29.18,7.2,49.1
29.29,7.4,49.2
29.35,7,50.2
29.42,6.5,50.4
29.47,5.6,50.9
29.54,5,51.4
29.6,3.7,51.9
29.66,2.2,52.5
29.74,2.2,52.5
29.99,2.6,56
30.05,2.1,56.3
30.11,2.1,56.3
30.11,2.1,56.3
30.41,1.9,59.1
30.48,2.1,59.6
30.54,2.4,60.2
30.6,2.5,61.5
30.66,2.7,62
30.73,2.8,64.6
30.79,3.3,63.2
30.85,3.1,64.2
30.91,3.3,64.7
30.98,2.9,65.4
31.04,2.8,66.1
31.1,2.9,67
31.16,2.6,67.9
31.22,2.6,67.9
31.3,2,69.4
31.43,1.8,70
31.9,2,73.1
31.96,2.2,73.7
32.03,1.9,74.7
32.11,2.5,75.9
32.23,2,76.1
32.29,3.4,75.6
32.36,3.4,75.6
32.42,3.6,75.9
32.48,3.6,75.8
32.58,3.6,75.8
32.58,3.6,75.8
32.86,3.6,75.8
32.86,3.6,75.8
33.11,3.6,75.8
33.11,3.6,75.8
33.41,3.6,75.8
33.62,3.6,75.8
33.62,3.6,75.8
33.93,3.6,75.8
34.19,3.6,75.8
34.51,3.6,75.8
34.72,3.6,75.8
34.93,3.6,75.8
34.93,3.6,75.8
35.14,3.6,75.8
35.34,3.6,75.8
35.34,3.6,75.8
35.67,3.6,75.8
35.93,3.6,75.8
35.93,3.6,75.8
35.93,3.6,75.8
36.68,12.7,73.9
36.76,12.2,75.3
36.84,12,76.8
36.9,12.3,76.7
36.96,12.8,76.5
37.03,13.8,76.1
37.09,14.7,76
37.15,15.6,75.8
37.22,15.6,75.8
37.22,15.6,75.8
37.48,15.6,75.8
37.48,20.2,78.5
37.76,20.8,79
37.89,21.4,78.6
37.95,22.3,78.5
38.02,23.3,78.1
38.08,24.3,78.3
38.16,25.7,78.7
38.22,25.9,78.8
38.35,27.1,78.9
38.41,27.6,78.9
38.47,27.7,78.7
38.54,28.2,78.5
38.6,28.6,78.4
38.66,28.6,78.4
38.66,29.6,77.8
38.83,30.2,77.7
38.89,30.8,77.7
38.97,30.8,77.7
39.17,33.6,78.4
39.24,34.3,78.3
39.3,35,78.3
39.36,35.4,78.3
39.42,35.8,78.3
39.49,36.4,78.7
39.55,36.5,78.5
39.61,37.1,78.5
39.67,37.2,78.4
39.74,37.4,78.6
39.8,38,78.3
39.86,38.5,77.8
39.92,38.8,77.8
39.99,38.9,78
40.05,39.5,78.1
40.11,39.5,78.1
40.18,39.8,77.6
40.24,39.8,77.8
40.3,40,77.8
40.36,40.8,78
40.42,41.3,77.9
40.49,41.6,77.9
40.55,41.8,78.2
40.61,42,78.5
40.67,42.7,78.7
40.74,43,78.6
40.8,43.5,78.5
40.86,44.3,78.6
40.93,44.7,78.9
40.99,45.7,78.9
41.05,46.1,78.4
41.12,46.7,78.6
41.18,46.7,79.3
41.24,47.1,79.3
41.3,47.5,79
41.36,47.9,78.5
41.43,48.1,78.9
41.49,48.3,78.6
41.55,48.9,78.7
41.61,50,78.6
41.68,51.2,78.6
41.74,52,78.6
41.8,52.4,78.7
41.86,52.4,79
41.93,53.1,79.2
41.99,54,78.8
42.05,54.6,78.8
