# time (s), x(cm), y(cm)
8.63,7,9
8.67,6.999011819990077,8.99927525519829
8.7,6.997928774699197,8.998176448563441
8.73,6.996845729408323,8.99707764192859
8.77,6.9177122742135895,8.995706081873744
8.8,6.917087744447317,8.994303349999466
8.83,6.91787828845526,8.915851673453133
8.87,6.918945522865975,8.838249428986218
8.9,6.841140181604583,8.760873180210165
8.93,6.841132276164506,8.760896559074736
8.97,6.839290308626007,8.760226364957026
9,6.759698337906672,8.759337968103319
9.03,6.7591686734213505,8.758457364204466
9.07,6.7580381954899975,8.757288420975899
9.1,6.678280210528996,8.6803018199427
9.13,6.678280210528996,8.680294026987841
9.17,6.599628987179106,8.680761604279269
9.2,6.521784118717318,8.679140669668993
9.23,6.521507428314537,8.523873837096314
9.27,6.521744591516922,8.444829895980835
9.3,6.60034838222633,8.055065258803433
9.33,6.6003246659060935,8.055119809487431
9.37,6.67849365741114,7.977205846826236
9.4,6.994347610343232,7.664872009108886
9.43,6.994323894022996,7.664926559792885
9.47,6.996055185400384,7.588119196721398
9.5,6.99623701052221,7.587495760332828
9.53,6.994323894022996,7.5867554296214035
9.57,6.916139091637794,7.586311231194551
9.6,6.915316925869536,7.586303438239695
9.63,6.836966109242664,7.510111718601914
9.67,6.83612022715417,7.508981740147636
9.7,6.758212115171745,7.2757931519589025
9.73,6.7581963042915865,7.275832116733187
9.77,6.83593840203234,7.273790362560632
9.8,6.837313948606155,7.197138858586284
9.83,6.838689495179971,7.19840911022799
9.87,6.837448341087508,7.275083993066908
9.9,6.838491859177987,7.351766668860682
9.93,6.917032406366761,7.506916607110508
9.97,6.915269493229059,7.584986428868845
10,6.915878212115172,7.583108326748288
10.03,6.915269493229059,7.507049087343081
10.07,6.9137674596139735,7.507805003964214
10.1,6.83613603803433,7.506168483444228
10.13,6.837559017248618,7.504516377014523
10.17,6.839132199824419,7.427646670304178
10.2,6.91695335196597,7.504594306563092
10.23,6.9169691628461285,7.504648857247096
10.27,6.9178071394945455,7.504625478382522
10.3,6.920574043522331,7.5045865136082375
10.33,6.998656075186504,7.5054982893265185
10.37,6.99924107775238,7.50538918795852
10.4,6.999897229278966,7.504477412240239
10.43,6.998869522068647,7.50439168973681
10.47,6.997478164614673,7.50471899384081
10.5,7.075164924274876,7.504781337479665
10.53,7.075157018834794,7.504828095208809
10.57,7.0773468257367895,7.5055606329653735
10.6,7.078706561430446,7.507602387137933
10.63,7.07978960672132,7.509807793362489
10.67,7.077670948780044,7.586202129826552
10.7,7.154337906670001,7.586264473465406
10.73,7.152709386013647,7.663523827918606
10.77,7.152899116575553,7.664521326140316
10.8,7.231352703923455,7.821159718767845
10.83,7.231123446161155,7.8992685053004665
10.87,7.231913990169094,8.05452754491829
10.9,7.3092450050257245,8.13354031421434
10.93,7.307529524528495,8.134615741984618
10.97,7.22924195142226,8.213262242402378
11,7.149902954785465,8.368466731336202
11.03,7.071907882962166,8.679397837179279
11.07,7.150906945675548,8.758106681235896
11.1,7.466160085161609,8.914425562714285
11.13,7.623075165297492,8.993243508138901
11.17,7.622608744332808,9.149087019371006
11.2,7.622411108330824,9.228224475944769
11.23,7.70084888479857,9.384699216520298
11.27,7.701489225444997,9.540410247519832
11.3,7.701133480641428,9.696869402185648
11.33,7.701109764321187,9.696931745824505
11.37,7.622110701607806,9.774237858006845
11.4,7.543649208819823,9.851333560408047
11.43,7.543593870739268,9.850710124019482
11.47,7.54474015955078,9.848847607808635
11.5,7.542740083210696,9.847834523677216
11.53,7.4622231760020705,9.84784231663207
11.57,7.461013643669921,9.923948313766422
11.6,7.461234995992147,9.923683353301282
11.63,7.461938580159211,9.999758178616204
11.67,7.4616065516758745,9.844764099463521
11.7,7.53964115069957,9.4548747750084
11.73,7.541657037919817,9.37595552117064
11.77,7.542613596169426,9.29709081801688
11.8,7.62087745295542,9.063348930033294
11.83,7.698129413411258,8.985505103965812
11.87,7.698825092138246,8.907614520169187
11.9,7.7789546327829795,8.82983303774056
11.93,7.937142488771646,8.75226196509308
11.97,8.173610012426469,8.51822394482492
12,8.253921378193029,8.284918462313332
12.03,8.410338415603913,7.972311871175981
12.07,8.253075496104534,7.816047540381591
12.1,8.173783932108217,7.736785396530121
12.13,8.251660422330323,7.425963392055047
12.17,8.331118000568312,7.348657279872704
12.2,8.410330510163833,7.346381737054433
12.23,8.490633970490315,7.3450023840447285
12.27,8.570976958017193,7.34489328267673
12.3,8.96622524566664,7.345306309284154
12.33,9.12487952261999,7.423383923997352
12.37,9.361030828671641,7.57934432955231
12.4,9.439737390102081,7.656175071488372
12.43,9.440962733314391,7.655349018273519
12.47,9.442195981966776,7.654522965058667
12.5,10.074362403355572,7.732070658841582
12.53,10.312403109586196,7.810989912679342
12.57,10.627703681712731,7.889542897638818
12.6,10.786152417224018,7.8112626660993385
12.63,11.02398758201258,7.732296654532439
12.67,11.49796614741271,7.7320472799770075
12.7,11.65596427283947,7.810919776085628
12.73,11.656201436041853,7.812400437508476
12.77,11.656683667886696,7.889574069458247
12.8,11.657039412690265,7.968828420354862
12.83,11.65740306293392,7.970161015635427
12.87,11.815662067883302,8.281770108551063
12.9,12.606419522704815,8.905837726461769
12.93,13.001462268912197,9.21739226869341
12.97,13.396686840241404,9.45056527097243
13,13.87111601572606,9.52884550251191
13.03,14.26564490832828,9.606837394721675
13.07,14.503013652152156,9.685234520584011
13.1,14.740042462052617,9.764410941932057
13.13,15.055184925377567,9.919264747897312
13.17,15.450425307586933,10.075708316653413
13.2,16.082386187533665,10.31014377761928
13.23,16.082386187533665,10.31014377761928
13.27,16.71397551179667,10.777954857690455
13.3,17.504084720531665,11.167431155538146
13.33,17.978687815698066,11.244690509991347
13.37,18.531594294850862,11.40111069988288
13.4,19.084967194968343,11.868329515384909
13.43,19.320794377976732,12.336335419327511
13.47,19.636079139223114,12.72544544829692
13.5,20.03003093469954,13.037701356465702
13.53,20.345639818989174,13.349045488916197
13.57,20.581514434638045,13.583816046940923
13.6,20.660916674795473,13.973572891163471
13.63,20.660916674795473,13.973565098208615
13.67,20.74074580871719,14.596759905175324
13.7,20.820369401196842,14.753733394861708
13.73,21.056844830291748,15.143879886827115
13.77,21.29409499251443,15.455598081110754
13.8,21.531408398257753,15.612345575106282
13.83,21.92584242557902,16.002702476852825
13.87,22.08502636701769,16.157571868727793
13.9,22.164381174534643,16.235844307312416
13.93,22.085627180463725,16.546931272252635
13.97,22.085935492626824,16.546292249954348
14,22.165495841585837,17.013908506154095
14.03,22.16548793614576,17.013908506154095
14.07,22.640952724280815,17.24674641137426
14.1,22.64243894701574,17.323436880122895
14.13,22.642027864131613,17.63532651941339
14.17,22.721105981245785,17.79182463885349
14.2,23.11546885960634,18.024748266577085
14.23,23.3517308418191,18.17939945571605
14.27,23.42994726596462,18.335531306277872
14.3,23.431077743895976,18.414793450129345
14.33,23.431085649336055,18.41480903603906
14.37,23.353596525677837,18.494001043296812
14.4,23.195495629530047,18.495154400615668
14.43,23.195495629530047,18.495162193570522
14.47,23.27520618185057,18.728475469036972
14.5,23.27405198759898,18.88519958416793
14.53,23.03753703130368,19.119861040824652
14.57,22.87893809243088,19.276873495285322
14.6,22.71961185307078,19.432109156038578
14.63,22.481594863160396,19.589074852770104
14.67,22.3242607947003,19.66791617705929
14.7,22.322679706684426,19.746095100185627
14.73,22.32110652410862,19.746344474741054
14.77,22.399180650332717,20.21339963819109
14.8,22.08365082044388,20.524533360860445
14.83,22.0836429150038,20.524541153815303
14.87,21.92502025981076,20.448154610306098
14.9,21.29293289282276,20.291001882658
14.93,21.055287458596105,20.291056433342
14.97,20.659390924860148,20.36890805236434
15,19.947996182995674,20.524595704499305
15.03,19.236055965765715,20.75810380383718
15.07,19.236024344005394,20.758096010882323
15.1,17.891980948907275,20.75751153926804
15.13,17.89194932714696,20.757542711087467
15.17,17.654738692124674,20.757979116559465
15.2,17.654738692124674,20.757979116559465
15.23,17.417575489742863,20.212472276563098
15.27,16.785187716031842,20.212620342705378
15.3,15.836621866345473,19.90023195430403
15.33,15.362485192143756,19.745752210171915
15.37,14.888965142268233,19.59022041713409
15.4,14.494301857184663,19.434143117256276
15.43,14.494902670630697,19.433924914520276
15.47,14.021050592271841,19.20020640540126
15.5,13.07166257681721,18.578172748708255
15.53,13.070927370889828,18.579575480582534
15.57,12.595770894917873,18.345880350328088
15.6,11.489317595965849,18.191112266866263
15.63,11.489317595965849,18.191112266866263
15.67,11.251751216139992,18.19177466802911
15.7,10.777614541938277,18.1919227341714
15.73,10.620153986436913,18.113837326503347
15.77,10.462985932218483,17.879861649874044
15.8,10.54219844181401,17.72443116524937
15.83,10.542190536373932,17.72443116524937
15.87,10.699279536191565,17.568587654017257
15.9,10.856953538575068,17.256752565410764
15.93,10.856945633134991,17.256729186546192
15.97,10.85513528735681,17.177350148371865
16,10.459879094267285,16.55477877779372
16.03,10.459871188827202,16.554747605974296
16.07,10.458550980333948,16.243278786246083
16.1,10.223316705331506,15.618572146037096
16.13,10.144206966457013,15.384619848272365
16.17,10.064504319576567,15.151805321916775
16.2,10.063263165484104,14.918585561908612
16.23,10.063231543723784,14.918562183044042
16.27,10.220344259861655,14.450790067747155
16.3,10.220794869946179,13.204260180626306
16.33,10.220771153625941,13.20426797358116
16.37,10.140847154423273,12.658994922230509
16.4,10.13969296017168,11.372970339893921
16.43,10.139685054731602,11.37297813284878
