timestamp_s,vicon_x_cm,vicon_y_cm
0,12.65215839281485,13.249640486931233
0.033,12.652227050519873,13.249600897182953
0.067,12.79964239137031,13.217575240356771
0.1,12.946745759827273,13.186257461942347
0.133,12.946442322986458,13.186280299262975
0.167,12.946066839496996,13.186326782605706
0.2,13.019648553204867,13.171353069273216
0.233,13.110592141023572,13.234434563093837
0.267,13.110921936967815,13.23344794
0.3,13.11086777706359,13.232467939015844
0.333,13.111556111779223,13.231355112989613
0.367,13.112244446494852,13.230242286963373
0.4,13.095276005811487,13.150412050013507
0.433,13.095276005811487,13.150412050013507
0.467,13.095276005811487,13.150412050013507
0.5,13.078627067854303,13.070997158645628
0.533,13.079244108366789,13.070999315182885
0.567,13.152654554034845,13.056670244491784
0.6,13.169036581085491,13.13519202
0.633,13.168473890058086,13.133995159895166
0.667,13.332955135317643,13.181895671943042
0.7,13.334519012286863,13.180913360964933
0.733,13.336084583727908,13.17993902
0.767,13.321768186882428,13.100619907990703
0.8,13.377078031925054,13.004034997434125
0.833,13.362984552912726,12.924676832960973
0.867,13.365763745329822,12.925060945376572
0.9,13.368618373339153,12.92543735549624
0.933,13.37140434364348,12.925853355364188
0.967,13.374262360596438,12.926245709210026
1,13.453774064279132,12.577296748403366
1.033,13.437255663844773,12.497770790086578
1.067,13.43760993483982,12.497987108658554
1.1,13.437169308976184,12.496639324662594
1.133,13.43665663646391,12.495315186688732
1.167,13.47537923378632,12.321418608783361
1.2,13.45943112,12.243487831785387
1.233,13.460429414574925,12.245283657517149
1.267,13.442612606380504,12.16472555492198
1.3,13.458611493221753,12.243620388219128
1.333,13.49624925,12.068971220377708
1.367,13.479908705337353,11.991007208091595
1.4,13.463564772305576,11.913027252079317
1.433,13.464163862880046,11.914757955070595
1.467,13.464689212334074,11.916504332220889
1.5,13.465286608436749,11.91822706334908
1.533,13.564307840334106,11.648734855347488
1.567,13.566675902160165,11.649722942387571
1.6,13.639892425596639,11.63339374276319
1.633,13.624725024741974,11.55442215607391
1.667,13.62650403643718,11.55517717211437
1.7,13.755853165769409,11.445046050852124
1.733,13.827251704659098,11.42777848233629
1.767,13.824982864224204,11.42616939867693
1.8,13.87965935009454,11.332043750306756
1.833,13.877614869190166,11.33330319
1.867,13.950784763055118,11.317117213866819
1.9,14.081503720737771,11.205453453506326
1.933,14.081614803431593,11.204888259928643
1.967,14.081724191653608,11.204315094487884
2,14.081833579875639,11.20374192904711
2.033,14.082015014746288,11.20314511758424
2.067,14.082124402968304,11.20257195214348
2.1,14.082124402968304,11.20257195214348
2.133,14.082124402968304,11.20257195214348
2.167,14.082124402968304,11.20257195214348
2.2,14.082124402968304,11.20257195214348
2.233,14.082124402968304,11.20257195214348
2.267,14.082124402968304,11.20257195214348
2.3,14.082124402968304,11.20257195214348
2.333,14.082124402968304,11.20257195214348
2.367,14.082124402968304,11.20257195214348
2.4,14.082124402968304,11.20257195214348
2.433,14.082124402968304,11.20257195214348
2.467,14.082124402968304,11.20257195214348
2.5,14.082124402968304,11.20257195214348
2.533,14.082124402968304,11.20257195214348
2.567,14.082124402968304,11.20257195214348
2.6,14.082124402968304,11.20257195214348
2.633,14.082124402968304,11.20257195214348
2.667,18.507493737969412,6.048979219605281
2.7,18.507493737969412,6.048979219605281
2.733,18.507493737969412,6.048979219605281
2.767,18.507493737969412,6.048979219605281
2.8,17.866823879318105,5.934930151192435
2.833,17.793081064401278,5.9505963383448375
2.867,17.793352306277757,5.950422035625561
2.9,17.793625242626028,5.950255704769373
2.933,17.793899873446108,5.950097345776269
2.967,17.77654408797064,5.870257789127534
3,17.776059279452767,5.870152537504456
3.033,17.68591253573902,5.805743516488565
3.067,17.68644993607654,5.805370995460763
3.1,17.686836465229558,5.805013879024802
3.133,17.68713230854404,5.804592718117004
3.167,17.687423068443113,5.804147642
3.2,17.68778756946261,5.803686890963855
3.233,17.688078329361687,5.803241814466792
3.267,17.688370783732555,5.802804709832813
3.3,17.688661543631625,5.802359633335751
3.333,22.096458682966308,3.1097271847688663
3.367,22.022717562521287,3.125401343784355
3.4,22.022642126929032,3.125409046080285
3.433,22.522007190742677,2.937270176654023
3.467,22.522130823991024,2.9385770230659194
3.5,22.522256151711193,2.9398918413409074
3.533,22.668279699271316,2.9085702889862723
3.567,22.66689474706184,2.9085813805036107
3.6,22.66558523044463,2.908584769725014
3.633,22.81890941196911,2.5421217669327874
3.667,22.74510302276267,2.557851459422727
3.7,22.802233299269393,2.4633042261620846
3.733,22.728488789880757,2.4789624414514044
3.767,22.80240136794642,2.460468938574812
3.8,22.80249908444662,2.4576652688727236
3.833,23.154059957726727,2.299360063490984
3.867,23.15386164,2.299152255916412
3.9,23.153661630464672,2.2989364764787545
3.933,23.15346331406956,2.2987286689041886
3.967,23.153263303202625,2.298512889466533
4,23.153061597863875,2.298289138165793
4.033,23.889779157872464,2.3105186634052624
4.067,23.88985289899291,2.3105029892462463
4.1,23.965496664381497,2.2968906926831227
