timestamp_s,vicon_x_cm,vicon_y_cm
0,11.177530868595408,11.230354299580608
0.033,11.17567805258615,11.23033985810573
0.067,11.157057748786773,11.14962759444033
0.1,11.155383857537261,11.148641933504678
0.133,10.885041779373635,10.957327039329185
0.167,10.88490094863275,10.958840075912711
0.2,10.884758423420054,10.960345140633146
0.233,10.811607168744988,10.97661880678308
0.267,10.79447254343724,10.897457128063854
0.3,10.79435637732798,10.89799840605228
0.333,10.704977418924003,10.83502593779494
0.367,10.706284299043094,10.836097941388767
0.4,10.707591179162195,10.83716994498258
0.433,10.70843283197963,10.837141022768972
0.467,10.708682924555298,10.836504621557832
0.5,10.545590836087936,10.788975397853628
0.533,10.546925706588656,10.789816486985098
0.567,10.547069799885943,10.789769194940888
0.6,10.547213893183214,10.789721902896687
0.633,10.620921939831181,10.774254742754291
0.667,10.621161802382396,10.774295410771195
0.7,10.621475406054055,10.774320404629092
0.733,10.549260947392106,10.788111971271988
0.767,10.548199076433265,10.78637965087776
0.8,10.547138899946232,10.784655302346618
0.833,10.439950600486934,10.642972855894428
0.867,10.440468293221025,10.64504580986412
0.9,10.316255698702324,10.422545154573628
0.933,10.315704805783948,10.422129000290168
0.967,10.315152218393763,10.421704874143632
1,10.22521898,10.358300307876664
1.033,10.314524195411348,10.421288450293023
1.067,10.313215620820436,10.420208474836116
1.1,10.311908740701348,10.419136471242291
1.133,10.295438537923083,10.34092506163333
1.167,10.295986794343321,10.342416608732014
1.2,10.296535050763557,10.343908155830698
1.233,10.29708330718381,10.345399702929369
1.267,10.297258027360837,10.344046103607583
1.3,10.297431053066072,10.34268453242271
1.333,10.190742938758131,10.199729283548233
1.367,10.100255543017404,10.134442818458496
1.4,10.100378550207488,10.133208527515855
1.433,9.991538387632179,9.990644054348131
1.467,9.991464646511737,9.990659728507145
1.5,9.900363409621297,9.927561751826037
1.533,9.899334486,9.927072233371852
1.567,9.898305563,9.926582714917668
1.6,9.953907482775131,9.833910102166545
1.633,9.952387788460129,9.833649880771768
1.667,9.950869788616934,9.833397631240084
1.7,9.949350094301934,9.833137409845316
1.733,9.930779682630474,9.753747666750828
1.767,9.929152295,9.754068582659905
1.8,9.927600342092305,9.754381796
1.833,9.926404545,9.752744599101556
1.867,9.925208747,9.751107401930058
1.9,9.924011255344684,9.749462232895464
1.933,9.906402803989018,9.67060957
1.967,9.905960420459964,9.669978714414043
2,9.905593472523146,9.669340156665639
2.033,9.905650459,9.667070063
2.067,9.905812248967193,9.668193825784105
2.1,9.889029321349975,9.589598958
2.133,9.889201405,9.589320751538963
2.167,9.872896508042306,9.510799247971098
2.2,9.873536329133769,9.511996375269886
2.233,9.945414466738692,9.496259944
2.267,9.943553178,9.496205642810695
2.3,9.924888628723176,9.417460811924753
2.333,9.923168797154013,9.418434611905468
2.367,9.833206750867317,9.354894523966035
2.4,9.833856801983252,9.355414582036765
2.433,9.834578899747807,9.355910994085402
2.467,9.835228950863744,9.356431052156145
2.5,9.816901664299904,9.278547721617883
2.533,9.744942381629047,9.291726802638895
2.567,9.816828992,9.276030230285448
2.6,9.815046527760561,9.275984170925376
2.633,9.814518478614788,9.276038086996886
2.667,9.725436242,9.212285993560002
2.7,9.726964409,9.212586074270202
2.733,9.670851257965301,9.306842122536843
2.767,9.578987255986906,9.243056409093015
2.8,9.577870972349375,9.243243690299732
2.833,9.125059699079179,8.922665023
2.867,9.125054615663753,8.922641107720176
2.9,9.125051226720139,8.922625163994008
2.933,9.420024996498366,8.860334823382315
2.967,9.346410898,8.877331772535868
3,9.346611661557745,8.878638888514926
3.033,9.346740378221527,8.879969650516083
3.067,9.346941142,8.881276766495137
3.1,9.347069858197719,8.882607528496298
3.133,9.165638058999207,8.753873133451105
3.167,9.107881327594638,8.849461715537364
3.2,9.106848951908415,8.849681154
3.233,9.105888622870811,8.849876945967697
3.267,8.652282199967487,8.530633778035755
3.3,8.652280505,8.530625806
3.333,8.946611065238805,8.467122394536016
3.367,9.315248889,8.388432724935104
3.4,9.315247194119792,8.388424753072018
3.433,9.371401012509937,8.294360029519453
3.467,9.370833864125366,8.295680393553106
3.5,9.115752445959439,8.183050638130092
3.533,9.113909107529146,8.181267790885764
3.567,9.112065769098852,8.179484943641436
3.6,9.110224125140366,8.177710068260199
3.633,9.257853658690472,8.148505103130898
3.667,9.258002645822327,8.150656427895669
3.7,9.258151633,8.152807752660436
3.733,9.258300620086052,8.154959077425207
3.767,9.258447912746119,8.15710243
3.8,9.258593510934357,8.159237811365486
3.833,8.385365181,7.678460460348051
3.867,8.186463124974427,7.470435758505631
3.9,8.185951205,7.470202957073168
3.933,8.185367238192217,7.4699938016628105
3.967,7.390969787338955,7.721960233440695
4,7.390974870754379,7.721984149029957
4.033,6.960384465811297,8.230418959656669
4.067,6.234032798,8.802153033134031
4.1,6.234031040511384,8.802869961677514
4.133,6.4949119743229335,8.580910636168689
4.167,6.494645815861894,8.581108854477225
4.2,6.494451704049489,8.581283426763662
4.233,6.691826472519591,8.788649583624135
4.267,6.656947901305158,8.629272592422474
4.3,6.6559570717750285,8.629324891
4.333,6.769002309,8.438864001176036
4.367,6.768384389995395,8.439220308910516
4.4,6.767838517298836,8.439552970622897
4.433,6.767292644602275,8.439885632335269
4.467,6.766673030785271,8.440233968206664
4.5,6.766127158,8.440566629919038
4.533,7.229421721372755,9.174877147595478
4.567,7.228304622096141,9.174697992667362
4.6,7.121153727403829,9.031741126389933
4.633,7.121633389312652,9.032547363
4.667,7.122111356749686,9.033345627407616
4.7,7.122517277538067,9.034167538007015
4.733,7.009355874,9.225169705910421
4.767,6.935455409874681,9.240819410202334
4.8,6.935297760802947,9.240802927341848
4.833,6.934347535402598,9.241771451131047
4.867,6.933395615530427,9.242732003057167
4.9,6.932445390130079,9.243700526846377
4.933,6.835070122294214,9.51368441
4.967,6.761466317259233,9.529279389358353
5,6.761308668187498,9.529262906497857
5.033,6.687233547215499,9.545541309704983
5.067,6.556029844208599,9.656374918035835
5.1,6.555435710662337,9.656117931446959
5.133,6.554841577116059,9.655860945
5.167,6.554247443569781,9.655603958269205
5.2,6.5536516155516935,9.655338999817245
5.233,6.553057482005432,9.655082013228357
5.267,6.552465042930962,9.654832998502576
5.3,6.551800557207854,9.654607629798882
5.333,6.3587721736353515,10.19615070502186
5.367,6.358686571212254,10.196110576139274
5.4,6.318411143,10.370678831929535
5.433,6.317978925885957,10.37009580765558
5.467,6.317546709187753,10.36951278338162
5.5,6.317116186961355,10.368937730970753
5.533,6.129800900972291,10.575485160244469
5.567,6.129535558150335,10.57604981468784
5.6,6.129451650199043,10.576017657668329
5.633,6.072200313748486,10.668907552108411
5.667,6.071743685193088,10.666396684803273
5.7,6.071288751109494,10.663893789361218
5.733,5.997560434,10.678540386739998
5.767,5.9587606434133695,10.853161595484785
5.8,5.959740490473568,10.852695029502877
5.833,5.976129169024219,10.932698490903393
5.867,5.975571435025003,10.93297534957416
5.9,5.846410202482616,11.046166048858737
5.933,5.847789881695831,11.048305742971856
5.967,5.849095819788621,11.050461111243992
6,5.850477193473644,11.052608777220204
6.033,5.8518568726868585,11.054748471333319
6.067,5.853162810779632,11.05690383960546
6.1,5.854537406577423,11.059019618129314
6.133,5.855910307903423,11.061127424790088
6.167,5.857283209,11.063235231450866
6.2,5.858582369434949,11.065358712270651
6.233,5.704520839899626,11.431253556246466
6.267,5.608480442564495,11.702078528370965
6.3,5.609009307349369,11.70239104843429
6.333,5.6095381721342275,11.702703568497615
6.367,5.610140778039545,11.703000414401922
6.4,5.603700562469735,12.036750832306714
6.433,5.547112706522347,12.131674360535378
6.467,5.547398383,12.131205368449052
6.5,5.563971822177306,12.21135286251944
6.533,5.563607321157788,12.21181361317552
6.567,5.563242820138287,12.212274363831595
6.6,5.562804577998326,12.21275078864669
6.633,5.261790551190543,12.609948006445057
