timestamp_s,vicon_x_cm,vicon_y_cm
0.07,7.9,9
0.1,7.899471531344339,8.999398705770682
0.13,7.983319050146837,8.998591705620811
0.17,7.899650528792224,8.995569410941883
0.2,7.900366518583766,8.991581880789576
0.23,7.731401451467581,8.912804424983007
0.27,7.732117441259123,8.911435689434697
0.3,7.648235827704647,8.833346557285369
0.33,7.649497333527845,8.831075880393081
0.37,7.649386525583914,8.827167467902528
0.4,7.565155440821661,8.748128924
0.43,7.565385580397514,8.745351893884681
0.47,7.48060898,8.666313349794327
0.5,7.481060735,8.666400379222255
0.53,7.395994328881601,8.588334982371457
0.57,7.3958068077457195,8.587116570380473
0.6,7.395244244338079,8.584893364
0.63,7.393658838371091,8.582488187167973
0.67,7.307330926362178,8.506416555393326
0.7,7.222784465144123,8.505846908228714
0.73,7.1384425724379446,8.427979306
0.77,7.138809091,8.426199158142868
0.8,7.138161290734121,8.423493334110947
0.83,7.137522014134531,8.420779598312848
0.87,7.05250675,8.340728348
0.9,7.0527283659646365,8.339802671509574
0.93,6.968062573114663,8.260827421548624
0.97,6.967977336234714,8.259569450726762
1,6.967542628146994,8.257449097391806
1.03,6.965940174804017,8.182160730468507
1.07,6.8822460823854215,8.181970848080299
1.1,6.883379732888695,8.180024554
1.13,6.883746251472461,8.176582935314979
1.17,6.799370264014303,8.097489008861405
1.2,6.800231156501755,8.097504832393756
1.23,6.715607982091749,8.019091317831245
1.27,6.629970488810397,7.939467303043929
1.3,6.629484638594702,7.938122302794143
1.33,6.713971433996797,7.939854979586512
1.37,6.6294334964667385,7.938929302944015
1.4,6.714832326484244,7.940954715084868
1.43,6.714678900100342,7.9421414800111485
1.47,6.799259456070372,8.021567700644084
1.5,6.714278286764596,8.019700523826735
1.53,6.629305641146818,7.939427744213054
1.57,6.544673943048824,7.861829141566587
1.6,6.545270601208439,7.863348200672228
1.63,6.460084863390797,7.7863983628521325
1.67,6.289380963923721,7.708372524832209
1.7,6.289159348035865,7.709464348564388
1.73,6.203726423,7.7083804365983815
1.77,6.203044528226812,7.706671495104538
1.8,6.1174752244494135,7.6291045395227775
1.83,6.032843526351415,7.628076009919997
1.87,6.032579292023587,7.625647098
1.9,5.947274222574016,7.5479219067989405
1.93,5.947206033070063,7.5493143776457785
1.97,5.861628205604667,7.5500106130691975
2,5.861287258084884,7.55071476
2.03,5.776280517715126,7.551426819
2.07,5.690446979609895,7.552637319
2.1,5.689841797762282,7.553855731430351
2.13,5.519291324679109,7.553199054837808
2.17,5.434241966,7.551529672
2.2,5.348996562235772,7.474358304901835
2.23,5.348536283084065,7.4737965695033965
2.27,5.263708540162197,7.395921055040799
2.3,5.264109153497937,7.3971552905641325
2.33,5.264390435,7.397796143624326
2.37,5.1798524976717015,7.395477996134991
2.4,5.180542916399262,7.393159848645651
2.43,5.179963305615632,7.315323893013934
2.47,5.094930994181888,7.314421951669957
2.5,5.095127039005767,7.313527922092162
2.53,5.094990659997855,7.236965760814648
2.57,5.094624141414088,7.239252261239287
2.6,5.093933722686527,7.241222291016914
2.63,5.00894403,7.241269761613962
2.67,5.008713890116906,7.239624114249523
2.7,5.008483750541052,7.237978466885078
2.73,4.923161633715493,7.160561834860645
2.77,4.838359461857607,7.159367158168187
2.8,4.838794169945327,7.158172481475729
2.83,4.838606648809449,7.157587010778766
2.87,4.668524978565976,7.157523716649362
2.9,4.668925591901721,7.1574604225199625
2.93,4.583339240748334,7.158188305008079
2.97,4.498358071442558,7.158552246252137
3,4.497267039379253,7.158900363963849
3.03,4.4961674836279535,7.159256393441734
3.07,4.410981745810312,7.158022157918401
3.1,4.4110243642502835,7.156787922395068
3.13,4.410112329634867,7.155996745777547
3.17,4.324841354937275,7.155822686921692
3.2,4.324790212809312,7.155664451598187
3.23,4.324014557201803,7.157428775455261
3.27,4.239757901375567,7.159644069984317
3.3,4.240422749039146,7.161748599786925
3.33,4.240627317551013,7.163774011927779
3.37,4.2402693226552435,7.166187101
3.4,4.2399113277594696,7.168592277528482
3.43,4.239084530023996,7.171195248600125
3.47,4.238760629880202,7.248770115948063
3.5,4.238428206048415,7.247243145076249
3.53,4.237695168880883,7.246855468533662
3.57,4.152347480991346,7.249213174853876
3.6,4.152236673047415,7.251570881174086
3.63,4.151307591056009,7.329066630860274
3.67,4.064928536919123,7.330340425214482
3.7,3.9795893727175784,7.332168043200956
3.73,3.979060904061917,7.409750822315067
3.77,3.9788392881740564,7.408239674975603
