timestamp_s,vicon_x_cm,vicon_y_cm
8.76,12.3,38.8
8.82,12.7,38.9
8.89,12.7,39.4
8.95,12.5,40.3
9.01,12.3,41.4
9.08,12.4,41.8
9.14,12.5,41.9
9.2,12.7,42.3
9.26,12.8,43
9.33,12.6,43.7
9.39,13.9,42
9.45,12.5,44.8
9.51,12.4,45.4
9.58,12.6,45.8
9.64,12.7,46.5
9.7,12.8,46.7
9.77,12.9,47
9.83,13,47.5
9.89,13.1,48
9.95,13,48.3
10.02,13.2,48.6
10.08,13.4,49.2
10.14,13.7,49.6
10.2,13.8,49.9
10.27,14.5,50.2
10.33,13.8,50.8
10.39,13.9,51.1
10.45,14.1,51.4
10.52,14.3,51.7
10.58,14.4,51.9
10.64,14.5,52.2
10.71,14.8,52.8
10.77,14.7,53.2
10.83,14.8,53.6
10.89,15.2,54
10.96,15.5,54.2
11.02,15.4,54.3
11.08,15.4,54.4
11.15,15.3,54.5
11.21,15.3,54.5
11.27,15.7,54.6
11.33,16,54.9
11.4,16.1,55
11.46,16.4,55.2
11.52,16.5,55.5
11.58,16.5,55.6
11.65,16.4,55.7
11.71,16.5,55.8
11.77,16.4,55.8
11.84,16.4,55.9
11.9,16.4,56
11.96,16.5,56
12.02,16.5,56.1
12.09,16.7,56
12.15,16.6,56.1
12.21,16.6,56.1
12.28,17.1,56.2
12.4,17.8,56.8
12.46,17.9,57.7
12.53,18,58.2
12.59,18.1,58.2
12.65,18.3,58.2
12.72,18.8,58.5
12.78,19.3,58.8
12.84,19.5,58.9
12.91,19.6,58.9
12.97,19.7,59.1
13.03,18.4,59.4
13.1,20.5,59.6
13.16,19.8,59.5
13.22,20.2,59.7
13.29,20.3,59.7
13.35,20.8,59.7
13.41,21.1,59.6
13.48,21.6,59.9
13.54,21.8,60.2
13.6,21.9,60.5
13.66,22,60.5
13.73,22.1,60.5
13.79,22.2,60.6
13.85,22.8,60.8
13.91,23.4,61.4
13.98,23.7,61.6
14.04,23.4,61.7
14.1,23.4,61.6
14.16,23.5,61.7
14.23,23.6,62.2
14.29,23.9,62.9
14.35,23.9,62.7
14.41,23.9,62.7
14.48,23.9,62.6
14.54,23.8,62.5
14.6,23.8,62.5
14.66,23.8,62.7
14.73,23.7,62.7
14.79,23.6,62.7
14.85,23.4,63
14.92,23.5,63
14.98,23.5,62.9
15.04,23.6,62.9
15.11,23.4,62.6
15.17,23.4,62.8
15.23,23.3,62.8
15.29,23.3,62.8
15.36,23.3,62.8
15.42,23.4,62.8
15.48,23.4,62.8
15.55,23.5,62.9
15.61,23.6,63.1
15.67,23.7,63.1
15.73,16.7,64.7
15.8,27.2,62.4
15.92,23.4,63.3
15.99,23.5,63.7
16.05,24.8,63.7
16.11,23.8,64.3
16.18,23.9,64.3
16.24,26.8,63.6
16.37,23.9,64.7
16.43,25.3,64.6
16.5,23.4,65.2
16.56,22.5,65.5
16.62,25.4,64.5
16.7,25.4,64.5
16.7,25.4,64.5
17.02,25.4,64.5
17.2,25.4,64.5
17.4,25.4,64.5
17.59,25.4,64.5
17.59,25.4,64.5
17.89,26.3,68.5
17.95,27.5,65.7
18.01,27.6,65.8
18.07,27.2,66
18.13,27.4,65.9
18.2,27.9,65.5
18.26,28.3,65.5
18.32,28.4,65.7
18.38,28.4,65.8
18.45,28.1,65.7
18.51,28.4,65.7
18.57,29.2,65.8
18.63,29.4,65.9
18.7,29.3,65.7
18.76,29.4,65.7
18.82,30,65.7
18.88,30.7,65.8
18.95,31.7,65.8
19.01,32.1,65.6
19.07,31.5,66.1
19.13,32.4,65.5
19.2,32.8,65.6
19.26,33.3,65.5
19.32,33.9,65.9
19.38,34.1,65.8
19.45,34.9,65.8
19.51,35.1,65.7
19.57,35.2,65.5
19.63,35.5,65.6
19.69,35.6,65.4
19.76,36,65.5
19.82,36.6,65.7
19.88,36.8,65.6
19.95,37.3,65.5
20.01,37.8,65.3
20.07,37.7,65.3
20.14,37.6,65.3
20.2,37.6,65.3
20.28,37.6,65.3
20.28,37.6,65.3
20.59,37.2,65.9
20.65,37.5,66
20.71,37.9,66.1
20.78,39.2,65.7
20.84,39.6,66.2
20.9,40.2,66.3
20.96,40.3,66.3
21.03,40.5,66.2
21.09,41.3,66
21.15,41.9,66.4
21.22,42,66.3
21.28,42.5,65.9
21.34,43,65.3
21.41,43,65.6
21.47,42.9,65.7
21.53,43,65.5
21.6,43.3,65.4
21.66,43.6,65.2
21.72,43.9,65.2
21.78,44.4,65.2
21.85,44.8,65.4
21.91,44.6,65.4
21.97,44.1,65.7
22.04,43.8,66
22.1,44.1,65.8
22.16,44.4,65.7
22.23,44.8,65.5
22.29,45.2,65.6
22.35,45.3,65.8
22.42,45.4,65.8
22.48,45.5,65.7
22.54,45.3,65.8
22.6,45.6,65.8
22.67,46,66
22.73,46.3,66.4
22.79,46.6,66.3
22.86,46.8,66.3
22.92,46.8,66.3
22.98,47.1,66.3
23.05,47.1,66.3
23.11,47.2,66.3
23.17,47.6,66.5
23.23,48.2,66.9
23.3,48.3,67.1
23.36,48.3,67.5
23.42,48.4,67.9
23.49,48.4,68
23.55,48.5,68.2
23.61,48.8,69.1
23.68,48.8,70
23.74,49,70.5
23.8,49.2,70.4
23.86,49.9,70.4
23.93,49.4,71
23.99,49.6,71.4
24.05,49.8,71.9
24.12,50,72.6
24.18,50.1,72.8
24.24,50.5,73.1
24.31,50.9,73.4
24.37,51.2,73.6
24.43,51.4,73.9
24.5,51.7,74.4
24.56,52,74.8
24.62,52.3,75
24.69,52.7,75.2
24.75,53.1,75.5
24.81,53.4,75.8
24.88,53.6,75.7
24.94,53.7,75.9
25,53.7,76.1
25.07,53.9,76.2
25.13,54.1,76.3
25.19,54.2,76.6
25.25,54.2,76.7
25.32,54.4,76.6
25.38,54.9,76.7
