timestamp_s,vicon_x_cm,vicon_y_cm
6.15,5.2,14.7
6.22,5,15
6.28,4.8,15.3
6.34,4.8,15.4
6.41,4.8,15.5
6.47,4.6,15.3
6.53,4.4,15.3
6.6,4.4,15.7
6.66,4.1,16.1
6.72,3.8,16.5
6.78,3.1,16.6
6.85,3.3,16.8
6.91,3.5,17.6
6.97,3.2,18.4
7.03,3.2,18.7
7.09,3.3,19.1
7.15,3.8,18.3
7.22,2.6,20
7.28,3.2,19.7
7.46,3.2,21.2
7.53,3,22.4
7.59,3.2,22.9
7.65,3.2,23
7.72,3.3,22.9
7.78,3.4,22.9
7.84,3.6,23.1
7.91,4.3,24
7.97,4.4,24.5
8.03,4.4,24.6
8.09,4.8,25.2
8.15,5,25.7
8.22,5,25.7
8.28,5.2,26
8.34,5.6,26.7
8.41,5.5,27.6
8.47,5.7,28.2
8.53,6.2,28.5
8.6,6.1,29.1
8.66,6.4,29.5
8.72,6.6,29.6
8.78,6.4,29.6
8.85,6.5,30.1
8.91,6.5,30.3
8.97,6.5,30.2
9.03,6.1,30.1
9.16,7,30.2
9.22,6.2,30.7
9.28,4.4,30.9
9.41,4.6,30.7
9.47,5.4,30.4
9.53,6.1,30.6
9.6,6.1,30.9
9.66,6.2,31.2
9.72,6.2,31.7
9.79,6.8,32.1
9.85,6.9,32.1
9.91,6.8,32.2
9.98,6.8,32.2
10.04,6.8,32.3
10.1,7,32.3
10.16,7.5,32.7
10.23,7.6,32.9
10.29,6.6,32.8
10.35,6.6,32
10.42,9.1,31.6
10.48,7.9,33.2
10.54,7.6,33.3
10.6,7.7,33.1
10.67,8,33.3
10.73,8.5,33.6
10.79,8.5,33.4
10.85,8.7,33.6
10.92,8.8,33.9
10.98,9.1,34.2
11.04,9.4,34.8
11.11,9.8,35.4
11.17,10.2,35.6
11.23,10.1,35.6
11.3,10.2,35.7
11.36,10.4,35.6
11.42,9.5,35.9
11.49,10.9,37.1
11.55,11.2,38
11.61,11.3,38.3
11.68,11.6,38.4
11.74,11.7,38.6
11.8,11.8,39.4
11.87,11.7,40.5
11.93,11.5,41.2
11.99,12.1,41.6
12.06,12.2,41.5
12.12,12.4,41.9
12.18,12.4,42.8
12.24,12.2,43.5
12.3,12,43.6
12.37,12.2,43.6
12.43,12.3,43.9
12.49,12.6,44.5
12.55,12.7,44.7
12.62,12.6,44.9
12.68,12.8,45.1
12.74,13,45.7
12.8,13.1,46
12.87,13.4,45.9
12.93,13.4,46
12.99,13.5,46.1
13.06,13.7,46.5
13.12,14,46.8
13.18,14.4,47.2
13.24,13.6,46.4
13.31,14.6,47.1
13.37,14.9,47.3
13.43,14.6,48.3
13.5,13.8,47.7
13.56,15.6,48.1
13.62,15.5,49.1
13.69,14.6,48.3
13.75,14.7,48.5
13.81,14.7,48.5
13.88,15.4,49.2
13.94,16.8,49.1
14.01,17,49.5
14.07,17.1,49.5
14.13,17.1,49.4
14.19,17.1,49.3
14.26,17.3,49.6
14.32,17.6,49.8
14.38,18.3,49.6
14.51,18.3,49.6
14.57,18.5,49.4
14.64,18.4,49.6
14.7,18.4,49.4
14.76,18.3,49.4
14.83,19.4,49.5
14.89,19.3,49.5
14.95,19.3,49.1
15.02,19.4,49
15.08,19.5,49.1
15.14,19.5,49.1
15.2,19.5,49.1
15.28,19.5,49.1
15.42,19.9,49.1
15.49,19.9,49.1
15.55,20,49.1
15.61,20.3,49.1
15.67,20.6,49.4
15.74,20.3,48.8
15.8,19.8,48.7
15.86,20,49.1
15.92,20.4,49.6
15.99,20.9,49.6
16.05,21,49.2
16.11,21.2,49.5
16.18,21.2,49.6
16.24,21,49.6
16.3,21.5,49.8
16.37,21.7,51.4
16.43,22.4,52.1
16.49,22.6,51.2
16.55,22.5,51.1
16.62,22.8,51.2
16.68,22.9,51.3
16.74,23.2,51.4
16.74,23.4,51.5
16.87,23.8,51.1
16.93,23.9,50.8
16.99,24.2,51.7
17.06,24.5,51.4
17.12,24.6,51.3
17.18,24.9,51.4
17.24,24.8,51.6
17.3,25.4,51.3
17.37,25.7,51.4
17.43,26.3,51.3
17.5,26.5,51.3
17.56,26.6,51.2
17.62,26.6,51.1
17.68,26.8,51.1
17.75,27.1,51.1
17.81,27.4,50.8
17.87,27.7,50.5
17.94,27.6,50.6
18,27.7,50.4
18.06,27.8,50.4
18.12,27.6,50.3
18.19,27.6,50.4
18.25,27.8,50.3
18.31,27.9,50
18.38,27.8,50.1
18.44,27.2,50.2
18.5,26.9,50.2
18.56,27,49.9
18.63,26.9,49.9
18.69,26.8,49.9
18.75,26.7,49.7
18.82,26.4,49.5
18.88,26,49.2
18.94,26.2,49.1
19,26.2,49.4
19.06,25.9,49.4
19.13,25.9,49.3
19.19,25.5,49.5
19.26,25.3,49.5
19.32,25.5,49.3
19.38,25.6,49.3
19.44,25.5,49.4
19.51,25.4,49.5
19.57,25.4,49.4
19.63,24.9,49.1
19.69,24.4,48.9
19.76,24.5,48.7
19.82,24.3,48.6
19.88,23.5,48.7
19.95,22.6,49
20.01,22.6,48.8
20.07,22.6,48.7
20.14,22.2,48.8
20.2,21.9,48.6
20.26,21.6,48.3
20.34,21.3,48.2
20.4,21.3,48.1
20.47,21.5,48.2
20.53,21.4,48.1
20.6,21.4,47.9
20.66,21.1,47.6
20.72,20.1,47.2
20.78,19.5,47.2
20.85,19.8,47.2
20.91,19.8,47
20.97,19.5,46.9
21.03,19.2,46.8
21.1,19,46.6
21.16,18.6,46.4
21.22,18.1,46.1
21.28,17.3,45.9
21.35,17.1,45.8
21.41,17.5,45.5
21.47,17.1,45.3
21.53,16.3,45.4
21.6,15.7,45.3
21.72,15.4,44.5
21.78,15.3,44.4
21.85,15.2,44
21.91,15,43.6
21.97,14.8,43.5
22.04,14.4,43.3
22.1,14.1,42.9
22.16,13.6,42.6
22.22,13.4,42.1
22.29,13.2,41.8
22.35,13.4,41.4
22.41,13.3,41.3
22.48,12.9,41.3
22.54,12.6,40.9
22.6,12.3,40.1
22.67,12.3,39.9
22.73,12.3,39.2
22.79,12.3,38.3
22.85,12.1,38.3
22.92,11.9,37.9
22.98,11.5,37.3
23.04,11.1,36.7
23.11,11.2,36
23.17,11.2,35.4
23.23,11,34.9
23.29,11,34.5
23.36,11,34
23.42,10.8,33.8
23.49,10.5,33.4
23.55,10.4,32.8
23.61,10.2,32.2
23.68,9.9,31.5
23.74,10.4,30.7
23.8,10.6,30.5
23.93,10.9,29.6
23.99,10.8,28.9
24.06,10.8,28.7
24.12,10.9,28.6
24.18,11.1,28.2
24.24,11.4,27.7
24.31,11.9,27.1
24.37,12,26.9
24.43,12.5,26.6
24.5,12.6,27.4
24.56,12.8,27
24.62,12.9,26.4
24.69,12.8,25.7
24.75,12.9,24.7
24.81,13.6,24.9
24.88,13.9,24.4
25,14.1,23.8
25.07,14.4,24.3
25.19,15.1,23.6
25.25,15.8,22.4
25.32,15.9,23.3
25.38,17.4,21.6
25.44,17.7,21
25.5,17.4,20.1
25.57,18.7,20
25.63,19.2,20.1
25.69,19.4,20
25.75,19.7,19.9
25.82,20.7,19.1
26.01,21.4,19
26.07,22.3,18.9
26.14,22.5,18.7
26.2,22.6,18.8
26.26,22.7,18.9
26.32,23,19
26.39,24,18.5
26.45,24.8,18.2
26.51,25.2,18.2
26.57,25.3,18.5
26.64,25.4,18.7
26.7,25.7,19
26.76,26,18.9
26.83,26.2,18.8
26.89,26.3,18.9
26.95,26.3,18.9
27.01,26.6,19.1
27.08,27,19.1
27.14,27.4,19.2
27.2,27.5,19.4
27.27,27.6,19.5
27.33,27.9,19.5
27.39,28.8,19.7
27.45,29.4,19.9
27.51,29.6,20
27.58,29.5,20.4
27.64,29.6,20.6
27.7,29.6,20.6
27.76,29.8,20.8
27.83,30.4,21.1
27.89,31.5,21.7
27.96,31.7,22.4
28.02,31.7,22.7
28.08,31.8,22.7
28.15,32,22.9
28.21,32.3,23.3
28.33,32.8,23.6
28.39,33.2,24.1
28.46,33.3,24.4
28.52,33.2,24.5
28.58,33.4,24.9
28.65,33.7,25.4
28.71,34,25.7
28.77,34.3,26.2
28.83,34.7,26.8
28.9,35.1,27.1
28.96,35.4,27.6
29.02,35.7,27.9
29.09,35.7,28.1
29.15,35.7,28.5
29.21,35.8,28.9
29.27,36.2,29.5
29.33,36.4,30.4
29.39,36.9,30.7
29.46,36.9,30.8
29.52,36.8,31.1
29.58,36.8,31.3
29.65,37,31.7
29.71,37,32.4
29.78,37.3,32.8
29.78,37.4,33
29.9,37.3,33.4
29.96,37.2,33.9
30.03,37.4,34.3
30.09,37.6,34.9
30.15,37.9,35.3
30.22,37.9,35.5
30.28,37.4,35.7
30.34,37.5,36.2
30.41,37.9,36.9
30.47,38.2,37.3
30.53,38.2,37.4
30.6,38.1,37.7
30.66,38.1,38.1
30.72,38.1,38.4
30.78,38.2,38.8
30.85,38.4,39.1
30.91,38.5,39.6
30.97,38.5,40.2
31.03,38.5,40.8
31.1,38.3,41.4
31.16,38.1,41.5
31.22,38,41.8
31.28,38.2,42.2
31.35,38.2,42.7
31.41,38.1,43.4
31.47,37.9,44
31.53,37.7,44.3
31.66,37.6,44.7
31.72,37.5,45.3
31.79,37.3,45.9
31.85,37.1,46.6
31.91,36.7,47
31.97,36.6,47.1
32.04,36.4,47.4
32.04,36.1,48.2
32.16,36,48.8
32.23,35.9,48.8
32.29,35.7,48.8
32.35,35.4,49.2
32.41,35.1,49.5
32.48,35,50.1
32.54,34.5,50.7
32.6,34.3,50.9
32.67,34.2,50.9
32.73,34.1,51.1
32.79,33.9,51.4
32.86,33.7,51.8
32.92,33.5,52
32.98,33.3,52.2
33.05,33.1,52.7
33.11,32.7,53.3
33.17,32.2,53.8
33.24,32.3,53.9
33.3,32.3,54.1
33.36,32.2,54.4
33.42,31.8,54.8
33.49,31.5,55.1
33.55,31.3,55.3
33.61,31.4,55.2
33.67,31.4,55.2
33.74,31.4,55.3
33.8,31.4,55.5
33.86,31.3,56.1
33.93,31.1,56.7
33.99,31.2,57.1
34.05,31.2,57.3
34.11,31.3,57.3
34.18,31.3,57.3
34.18,31.3,57.4
34.26,31.2,57.7
34.32,30.8,58.1
34.38,30.7,58.3
34.44,30.7,58.3
34.51,30.8,58.3
34.57,30.8,58.3
34.64,30.9,58.4
34.7,30.9,58.7
34.76,30.7,59.2
34.83,30.5,59.3
34.89,30.6,59.2
34.96,30.9,59.1
35.01,30.9,59.3
35.08,31,59.6
35.14,31.2,60
35.2,31.3,60.3
35.27,31.2,60.5
35.33,31.4,61
35.39,31.2,62
35.45,30.8,62.9
35.58,31,62.7
35.64,30.9,62.9
35.71,30.7,63
35.77,30.7,63.2
35.83,31,63.2
35.89,31.2,63.6
35.96,31.4,63.7
36.02,31.6,63.8
36.08,31.8,63.9
36.15,32,64.2
36.21,32.4,64.3
36.27,32.5,64.5
36.33,32,65.1
36.4,33.2,64.5
36.46,33.1,64.8
36.52,33.2,64.7
36.59,33.2,64.6
36.65,33.2,64.5
36.71,33.4,64.4
36.78,33.7,64.5
36.84,34,64.6
36.9,34.2,64.7
36.97,34.4,64.5
37.03,34.4,64.5
37.09,34.4,64.7
37.17,34.4,64.7
37.52,34.4,64.7
37.73,35.6,65.6
37.8,35.8,65.4
37.8,36.4,65.2
37.87,36.5,65.1
37.94,36.7,65.2
38,36.8,65.1
38.06,36.7,65.1
38.12,36.8,65.3
38.19,36.8,65.5
38.25,37,65.6
38.31,37.2,65.9
38.37,37.5,66.5
38.44,37.6,66.4
38.56,37.5,66.4
38.63,37.7,66.2
38.69,38.1,66.1
38.75,38.6,66.1
38.81,38.7,66.1
38.88,38.6,66
38.94,38.6,66
39.01,38.8,66.2
39.07,39.1,65.9
39.13,39.6,65.7
39.19,40.3,65.6
39.26,40.9,65.5
39.32,41.1,65.4
39.39,41.3,65.3
39.45,41.8,65.4
39.51,42.1,65.5
39.57,42.5,65.3
39.64,42.7,65.2
39.7,43,65
39.76,43.6,65.1
39.82,44.1,65.2
39.89,44.3,65.2
39.95,44.5,65.1
40.01,44.6,65.1
40.08,44.9,65.3
40.14,45.1,65.3
40.2,45.3,65.5
40.27,45.4,65.5
40.33,45.5,65.5
40.39,45.9,65.5
40.45,46.2,65.5
40.52,46.2,65.8
40.58,46.4,66
40.64,46.6,65.9
40.71,46.8,66
40.77,47,66.3
40.83,47.2,66.4
40.89,47.4,66.6
40.95,47.6,66.7
41.02,47.7,66.4
41.08,47.8,66.4
41.15,47.9,66.6
41.21,48.3,66.6
41.27,48.7,66.9
41.33,48.9,67
41.4,49.1,67.1
41.46,49.4,67.4
41.52,49.5,67.4
41.58,49.6,67.3
41.65,50,67.4
41.71,50.2,67.3
41.77,50.6,67.2
41.84,51,67.3
41.9,51.1,67.1
41.96,51.4,67.5
42.03,52,68
42.09,51.9,68.1
42.15,52,68
42.22,52.1,68.1
42.28,52.4,68.3
42.34,52.8,68.6
42.4,53.2,68.8
42.47,53.2,68.8
42.53,53.2,68.8
42.59,53.2,68.8
42.66,53.3,69.1
42.72,53.5,69.2
42.78,53.7,69.5
42.84,54,69.8
42.9,54.1,70.2
42.97,54.2,70.2
43.03,54.3,70.3
43.09,54.3,70.3
43.16,54.3,70.4
43.22,54.5,70.4
43.28,54.7,70.7
43.35,55,71
43.41,55,71
43.47,54.9,70.9
43.53,54.9,71.1
43.6,54.8,71.1
