timestamp_s,vicon_x_cm,vicon_y_cm
53.58,31.8,52
53.65,31.8,52.1
53.71,31.4,53.2
53.77,32.1,52.1
53.84,31.9,52.5
53.9,32.1,52.5
53.96,32.1,52.6
54.03,32.4,52.7
54.17,32.5,52.8
54.23,32.4,52.8
54.29,32.5,52.7
54.36,32.5,52.7
54.42,32.6,52.6
54.48,32.5,52.7
54.55,32.9,52.2
54.61,32.6,52.6
54.67,32.7,52.5
54.74,32.6,52.5
54.8,32.6,52.5
54.86,32.4,52.9
54.92,32.4,52.8
54.99,32.3,53
55.05,32.4,52.8
55.11,32.5,52.8
55.17,32.5,52.7
55.24,32.4,52.9
55.3,32.7,52.4
55.36,32.5,52.7
55.43,32.6,52.6
55.49,32.7,52.5
55.55,32.7,52.5
55.68,32.8,52.4
55.68,32.6,52.5
55.75,32.7,52.4
55.82,32.7,52.5
55.88,32.7,52.4
55.94,32.6,52.6
56,32.6,52.6
56.07,32.6,52.6
56.15,32.5,52.7
56.21,32.8,52.3
56.27,32.5,52.7
56.33,32.7,52.4
56.4,32.6,52.6
56.46,32.7,52.5
56.52,32.8,52.5
56.58,32.7,52.5
56.64,32.8,52.4
56.71,32.9,52.4
56.77,32.9,52.4
56.83,33,52.3
56.9,33,52.2
56.96,32.9,52.3
57.03,32.7,52.6
57.09,32.8,52.4
57.15,32.9,52.4
57.21,32.9,52.3
57.28,32.9,52.2
57.34,32.8,52.3
57.4,33.1,52.1
57.46,33.3,52
57.53,33.3,51.9
57.59,33.6,51.8
57.65,33.9,51.6
57.72,33.8,51.6
57.78,34.2,51.4
57.84,34,51.5
57.91,33.8,51.5
57.97,34.3,51.3
58.03,34.1,51.4
58.1,34.3,51.3
58.23,32.5,52.1
58.35,33.8,51.4
58.41,33.8,51.2
58.47,33.8,51.1
58.54,33.6,51.1
58.6,33.7,51.2
58.66,33.3,51.4
58.73,33.6,51.1
58.79,33.5,51.1
58.85,33.4,51
58.91,33,51.3
58.98,32.6,51.5
60.55,33.4,50.8
60.62,33.3,50.5
62,33.7,52.9
62.07,33.8,53.1
62.26,33.8,53.3
62.32,33.7,53.4
62.95,33.4,56
63.01,33.8,56.6
63.07,33.9,57.1
63.89,37.3,56.8
63.96,37.5,56.7
64.02,37.5,57.3
64.08,37.8,56.5
64.15,37.8,56.8
64.21,37.9,57
64.27,37.9,57
64.33,38.2,57
64.39,38.3,56.9
64.46,38.6,56.8
64.52,39,56.8
64.58,39.2,57
65.02,40.9,55.8
65.09,40.9,55.5
65.15,40.9,55.6
65.21,40.9,55.6
65.28,40.9,55.7
65.65,40.1,55.4
65.72,40,55.5
65.78,40.1,55.4
65.85,40.1,55.1
65.91,40.3,55
65.97,40.4,54.9
66.03,40.6,55.3
68.37,47.7,63.2
68.43,47.9,63.4
68.69,49,63.9
68.75,49.2,64.1
68.81,49.7,64.8
68.88,50,65.2
69,51.2,64.9
69.07,51.5,65.3
69.13,51.7,65.6
69.19,52,65.9
69.26,52.6,65.5
69.51,54.1,65.8
69.57,54.6,66
69.76,54.9,65.4
