timestamp_s,vicon_x_cm,vicon_y_cm
17.67,4.1,37.1
17.73,4,37.3
17.79,4,37.6
17.86,3.6,37.6
17.92,3.5,37.6
17.98,3.6,37.6
18.05,4,37.6
18.11,3.9,37.6
18.17,4,37.6
18.23,3.9,37.6
18.3,3.9,37.6
18.36,4,37.6
18.42,4,37.6
18.49,4,37.6
18.55,4,37.6
18.61,4,37.6
18.67,4,37.6
18.74,4,37.6
18.8,4.1,37.6
18.86,4.1,37.6
18.93,4.1,37.6
18.99,4.1,37.6
19.05,4.1,37.6
19.11,4.1,37.6
19.18,4,37.6
19.24,4.1,37.6
19.3,3.8,37.5
19.37,4.1,37.5
19.43,4.1,37.4
19.49,4.2,37.5
19.55,4.2,37.4
19.62,4.3,37.5
19.68,4.3,37.5
19.74,4.1,37.4
19.81,4.2,37.5
19.87,4.3,37.6
19.93,4.6,37.8
20,4.3,38.3
20.06,4,38.7
20.12,4.2,38.3
20.19,4.2,38.3
20.25,4.2,38.3
20.31,4.2,38.3
20.38,4.2,38.3
20.44,4.3,38.3
20.5,4.3,38.4
20.57,4.3,38.4
20.63,4.3,38.4
20.69,4.3,38.4
20.76,4.3,38.4
20.82,4.3,38.4
20.88,4.3,38.5
20.95,4.3,38.5
21.01,4.3,38.5
21.07,4.4,38.5
21.13,4.3,38.5
21.2,4.3,38.6
21.26,4.3,38.6
21.32,4.4,38.7
21.38,4.5,38.7
21.45,4.5,38.7
21.51,5,38.4
21.57,4.9,38.6
21.63,4.7,38.5
21.69,4.7,38.6
21.76,6,38.1
21.82,4.8,38.5
21.96,5,38.4
22.02,4.9,38.5
22.09,4.6,38.5
22.15,4.7,38.9
22.21,4.5,38.9
22.27,5,38.8
22.34,5.2,39
22.4,4.9,39.3
22.46,4.7,39.4
22.52,4.5,39.6
24.91,3.8,41.5
24.99,3.8,41.6
25.05,3.9,41.7
25.12,4,41.8
25.18,5.8,42.5
25.25,3.9,41.8
25.31,3.6,41.8
25.39,3.9,42.1
25.45,3.9,42.2
25.51,3.9,42.2
25.57,3.9,42.4
25.63,3.9,42.5
25.7,3.8,42.6
25.76,3.7,42.7
25.82,3.8,42.7
25.88,3.8,42.7
25.95,3.4,42.5
26.01,6.4,43.7
26.07,6.1,43.6
26.13,3.8,42.9
26.2,5.9,43.6
26.26,3.8,43
26.32,4,43.3
26.38,3.9,43.5
26.45,3.9,43.8
26.51,3.5,43.9
26.57,3.8,44.2
26.64,3.4,44.4
26.7,3.4,44.4
26.76,3.9,44.5
26.82,3.2,44.6
26.88,3.1,44.9
26.95,2.9,45.1
27.01,3.1,45.3
27.07,3,45.5
27.19,3.1,45.9
27.26,3.2,46.2
27.32,3.3,46.4
27.38,3.6,46.6
27.45,3.5,47.1
27.51,3.4,47.3
27.57,3.2,47.5
27.76,3.3,48.3
27.82,2.9,48.6
27.89,2.6,48.9
27.95,2.4,49.2
28.01,2.6,49.5
28.08,2.6,49.7
28.14,2.5,49.9
28.2,3.2,50.6
28.27,3.2,50.9
28.33,3.1,51.1
28.39,3.1,51.2
28.45,2.9,51.4
28.52,2.9,51.8
28.58,2.5,52
28.64,2.5,52.3
28.71,3.3,52.7
28.77,3.3,53.1
28.83,3.4,53.6
28.9,3.5,53.8
28.96,3.4,54.1
29.02,3.4,54.5
29.09,3.5,54.8
29.15,3.5,55.2
29.21,2.8,55.2
29.27,3.9,55.6
29.34,3.6,56
29.4,4.2,56.5
29.46,4.3,56.8
29.52,4.1,57.2
29.65,6.3,58.5
29.71,3.2,58.1
29.77,3.7,58.6
29.84,3.2,58.6
29.9,3.2,58.9
29.96,3.9,59.4
30.02,5.8,60.3
30.09,3.6,60.4
30.15,3.5,60.8
30.21,3.4,61.1
30.27,3.5,61.5
30.34,3.1,61.8
30.4,3,62.1
30.46,3,62.4
30.53,5.8,63.2
30.59,5.8,63.5
30.65,6,64.1
30.71,4.1,64.1
30.77,4.3,64.4
30.84,5.4,64.9
30.9,4.1,65.1
30.96,4.1,65.4
31.02,3.8,66.2
31.09,3.4,66
31.15,3.7,66.2
31.21,4,66.5
31.28,4.3,67.1
31.34,4.3,67.3
31.4,4.3,67.6
31.46,4.9,68
31.52,6.8,68.9
31.59,6.9,69.3
31.65,4.4,69
31.71,4.3,69.2
31.77,4.5,69.7
31.84,4.6,70.1
31.9,4.6,70.5
31.96,4.5,70.9
32.02,4.2,71.3
32.09,4,71.8
32.15,4,72.1
32.21,3.9,72.5
32.27,4,72.9
32.34,4.1,73.4
32.4,4.4,74
32.46,3.6,74.4
32.53,3.4,74.7
32.59,3.4,75
32.65,3.2,75.5
32.71,3.9,75.9
32.77,3.3,76
32.83,3.1,76.2
32.9,3.1,76.5
32.96,2.9,76.7
33.02,2.8,76.9
33.09,2.7,76.9
33.15,2.7,76.9
33.21,2.6,77
33.28,2.6,77
33.34,2.7,77.1
33.4,2.8,77.1
33.46,2.9,77
33.53,2.9,77
33.59,2.9,76.8
33.65,2.9,76.8
33.72,2.9,76.7
33.78,3.1,76.7
33.84,3.2,76.8
33.9,3.3,76.9
33.97,3.5,76.9
34.03,3.6,77.1
34.09,3.7,77.2
34.15,3.9,77.4
34.21,4.1,77.6
34.28,4.4,77.7
34.34,4.6,77.7
34.4,4.7,77.7
34.46,4.6,77.7
34.52,4.8,77.8
34.59,4.9,77.8
34.65,5.1,77.9
34.71,5.2,77.8
34.78,6.2,77.9
34.84,6,77.7
34.9,6.3,77.7
34.96,6.5,77.8
35.03,6.7,77.8
35.09,6.9,77.9
35.15,7.3,78
35.21,7.4,78.2
35.28,7.7,78.5
35.34,8,78.9
35.4,8.2,78.7
35.46,8.5,78.4
35.52,8.8,78.2
35.59,9,78.1
35.65,9.4,78.2
35.71,9.5,78.3
35.77,9.7,78.2
35.84,11.8,78.4
35.9,12.1,78.4
35.96,13.2,78.6
36.02,13,78.4
36.08,11.9,78.1
36.16,12.1,77.5
36.24,12,77.4
36.3,12.2,77.5
36.37,12.5,77.6
36.43,12.7,77.8
36.49,13.1,77.9
36.55,13.4,78
36.62,13.7,78
36.68,13.8,78
36.75,14.1,78
36.81,14.5,77.9
36.87,15,77.9
36.93,15.1,78.2
36.99,15.1,78.5
37.06,15.2,78.7
37.12,15.4,78.9
37.18,15.6,79.1
37.24,15.8,79.1
37.31,16.2,79.1
37.37,16.5,79.2
37.43,17,79.2
37.49,17.5,79.3
37.56,17.7,79.3
37.62,17.8,79.4
37.68,18,79.4
37.74,18.1,79.4
37.81,18.1,79.5
37.87,18.2,79.5
37.93,18.2,79.6
37.93,18.4,79.6
38.06,18.5,79.6
38.12,18.7,79.7
38.19,19,79.4
38.25,18.9,79.5
38.31,19.2,79.4
38.38,19.5,79.3
38.44,19.7,79.3
38.5,20.2,79.1
38.56,20.6,79.1
38.63,21.4,79.2
38.69,20.9,79.2
38.75,21.1,79.2
38.82,21.7,78.5
38.88,21.6,79
38.94,21.8,78.9
39,21.8,78.9
39.06,22.4,78.5
39.13,22.7,78.4
39.19,23,78.3
39.25,23.4,78.1
39.31,23.8,78
39.37,24.2,78.1
39.44,24.4,77.9
39.5,24.6,77.7
39.56,24.9,77.4
39.63,25.1,77.4
39.69,25.4,77.5
39.75,25.7,77.5
39.81,26.1,77.5
39.88,26.5,77.5
39.94,26.8,77.4
40,27.2,77.3
40.06,27.7,77
40.13,28.2,76.9
40.19,28.5,76.9
40.25,29.4,77.1
40.32,29.3,77
40.38,29.8,76.9
40.44,30.1,76.9
40.5,30.4,76.8
40.57,31,76.5
40.63,31.8,76.2
40.69,32.4,76.1
40.75,32.2,75.9
40.82,32.7,75.6
40.88,32.9,75.7
40.94,33.4,75.7
41.01,33.7,75.7
41.07,36.7,73.8
41.13,34.9,75.2
41.19,35.2,74.9
41.26,35.5,74.9
41.32,35.7,75.1
41.38,35.5,75.1
41.45,36,75.1
41.51,36.2,75.1
41.57,36.6,75
41.63,37,74.8
41.69,37.3,74.7
41.76,37.8,74.6
41.82,38.1,74.8
41.88,38.5,75
41.94,38.8,75
42.01,39.2,75
42.07,39.6,75
42.14,40.1,74.9
42.2,41.4,74.8
42.26,41.2,74.6
42.32,41.5,74.8
42.39,41.9,74.8
42.45,42.4,74.9
42.51,43.3,75.1
42.57,43.7,75.2
42.63,44.1,75
42.7,44.7,74.8
42.76,45.1,74.8
42.82,45.4,75
42.89,45.2,75
42.95,45.8,75.2
43.01,46.2,75.3
43.07,46.5,75.1
43.13,46.8,74.9
43.19,47,74.8
43.25,47.2,74.6
43.32,47.3,74.6
43.38,47.5,74.5
43.44,47.8,74.4
43.5,48.2,74.3
43.56,48.5,74.2
43.63,48.7,74
43.69,49.1,73.6
43.75,49.6,73.3
43.82,50,73
43.88,50.6,72.6
43.94,51,72.4
44,51.4,72.4
44.07,51.6,72.3
44.13,52.1,72.4
44.19,52.5,72.4
44.25,52.9,72.3
44.32,53.3,72.4
44.38,53.8,72.3
44.44,54.2,72.2
44.5,54.7,72.4
