timestamp_s,vicon_x_cm,vicon_y_cm
22.1,8.8,7.3
22.16,8.8,7.3
22.22,8.8,7.3
22.29,8.8,7.3
22.36,8.8,7.3
22.41,8.8,7.3
22.48,8.8,7.3
22.54,8.8,7.3
22.6,8.8,7.3
22.67,8.8,7.3
22.73,8.8,7.3
22.79,8.8,7.3
22.85,8.8,7.3
22.92,8.8,7.3
22.98,8.8,7.3
23.04,8.8,7.3
23.11,8.8,7.3
23.17,8.8,7.3
23.23,8.9,7.3
23.3,8.6,7.1
23.38,9.2,7.5
23.47,8.3,7
23.53,9.6,7.8
23.59,9.4,7.7
23.66,8.9,7.4
23.72,9.8,7.9
23.78,10,8
23.84,9.2,7.5
23.91,7.4,6.4
23.97,9.7,7.8
24.03,9.8,7.9
24.09,9.9,8
24.16,10,8
24.22,9.7,7.8
24.28,10,8
24.34,6.5,5.9
24.41,6.5,5.9
24.58,8.9,7.3
24.64,8.9,7.3
24.7,8.9,7.3
24.77,8.9,7.3
24.83,8.9,7.3
24.89,9.7,7.8
24.95,9.7,7.8
25.01,8.8,7.3
25.08,8.8,7.3
25.14,8.8,7.3
25.2,8.8,7.3
25.26,8.8,7.3
25.32,8.8,7.3
25.39,8.8,7.3
25.45,8.8,7.3
25.51,8.8,7.3
25.57,8.8,7.3
25.64,8.8,7.3
25.7,8.8,7.3
25.76,8.8,7.3
25.83,8.8,7.3
25.89,10,8
25.95,9.2,7.5
26.01,9.8,7.9
26.08,10.7,8.4
26.14,10.1,8.1
26.21,9.2,7.5
26.27,9.4,7.6
26.33,8.7,7.2
26.39,8.8,7.3
26.46,8.8,7.3
26.52,9.2,7.5
26.58,8.8,7.3
26.64,8.8,7.3
26.71,8.8,7.3
26.77,8.9,7.3
26.83,8.7,7.2
26.9,9.5,7.7
26.96,8.8,7.3
27.02,8.5,7.1
27.15,10.1,8
27.21,9.1,7.4
27.4,9.1,7.5
27.46,9,7.5
27.52,7.8,6.7
27.59,8.8,7.3
27.65,8.8,7.3
27.71,8.8,7.3
27.77,8.8,7.3
27.84,8.5,7.1
27.9,9.1,7.4
27.97,9.1,7.4
28.03,9.1,7.4
28.09,9.1,7.4
28.16,9.1,7.4
28.22,9.1,7.4
28.28,9.1,7.4
28.34,9.1,7.4
28.41,9.1,7.4
28.47,9.1,7.4
28.53,9.1,7.4
28.6,9.1,7.4
28.66,9,7.4
28.72,9.4,7.6
28.79,8.9,7.3
28.85,8.9,7.3
28.91,8.9,7.3
28.97,9.3,7.5
29.04,9.1,7.5
29.1,8.8,7.3
29.16,8.8,7.3
29.22,8.9,7.3
29.28,8.7,7.2
29.35,9.9,7.9
29.41,8.8,7.3
29.47,8.8,7.3
29.54,8.8,7.3
29.6,8.8,7.2
29.66,8.8,7.2
29.72,8.7,7.2
29.79,8.7,7.2
29.85,9.1,7.4
29.91,8.9,7.4
29.99,9,7.4
30.06,9,7.4
30.12,9.2,7.4
30.18,7.9,8.7
30.25,8.3,8
30.31,8.7,7.1
30.37,8.7,7
30.43,8.6,6.9
30.5,8.7,7.1
30.56,8.4,7.2
30.62,8.7,7.1
30.68,8.6,7.1
30.81,8.5,7.1
30.93,8.4,7
31,8.6,6.8
31.06,8.4,7
31.12,8.4,7.1
31.19,8.5,7.1
31.25,8.3,7
31.31,8.3,7
31.37,8.2,7
31.44,7.9,7.1
31.5,8.3,6.9
31.56,8.2,7
31.63,8.2,7
31.69,8.3,7.1
31.75,8,7
31.81,8,7
31.88,8.1,6.9
31.94,8.4,6.9
32,8.1,7.1
32.07,7.9,7
32.13,7.8,7.1
32.19,7.8,7
32.25,7.8,7
32.33,7.8,7
32.33,7.8,7
32.6,7.8,6.9
32.66,7.8,6.9
32.79,7.8,6.9
32.79,7.8,6.9
32.98,7.8,6.9
33.21,7.5,6.8
33.28,7.4,6.9
33.34,7.5,6.8
33.42,7.5,6.8
33.42,6.7,6.3
33.64,7.5,7
33.7,7.3,6.7
33.76,7.1,6.7
33.83,7.1,6.7
33.89,7.1,6.7
33.95,7.1,6.7
34.09,7.3,6.9
34.16,7.3,6.8
34.22,7.3,6.9
34.28,7.3,6.9
34.34,7.2,6.8
34.41,7.2,6.9
34.47,7.1,6.8
34.53,7,6.8
34.59,7.2,7.2
34.66,7.2,7.2
34.72,7.2,7.2
34.78,7.1,6.9
34.85,7.1,6.9
34.91,5.7,6.3
34.97,2.8,5.1
35.03,7.1,6.9
35.1,7,6.8
35.16,7,6.9
35.22,6.3,6.6
35.28,6.3,6.6
35.35,6.3,6.6
35.41,6.2,6.6
35.47,7,6.9
35.53,6.6,7.1
35.6,6.6,7
35.66,6.6,7.1
35.72,6.1,6.6
35.78,6.1,6.6
35.85,6.5,7
35.91,6.2,6.9
35.97,6.4,6.9
36.04,6.4,7
36.11,6.4,7
36.11,6.4,7
36.53,6.5,6.9
36.66,6.6,7
36.72,6.6,6.9
36.79,6.6,6.9
36.85,6.7,6.8
36.93,6.5,6.9
37.07,6.5,6.9
37.13,6.5,7
37.2,6.5,7
37.26,6.5,7
37.32,6.4,7
37.39,6.4,7
37.45,6.4,7
37.51,6.4,7
37.58,6.3,7
37.64,6.3,7
37.7,6.3,7
37.76,6.3,7.1
37.83,6.3,7
37.89,6.2,7.1
37.95,6.3,7
38.01,6.2,7.1
38.08,6.2,7.1
38.14,6.2,7.1
38.21,6.2,7.1
38.27,6.2,7.1
38.33,6.2,7.1
38.39,6.3,7
38.47,6.3,7
38.75,6.3,7
38.94,6.3,7
38.94,6.3,7
39.16,6.3,7
39.36,6.3,7
39.36,6.3,7
39.55,6.3,7
39.8,6.3,7
40.07,6.3,7
40.07,6.3,7
40.36,6.3,7
40.59,6.3,7
40.83,6.3,7
40.83,5.7,8
41.08,5.7,8
41.14,5.6,8.1
41.2,5.6,8.1
41.27,5.6,8.1
41.33,5.6,8.1
41.39,5.6,8.1
41.52,5.5,8.1
41.58,5.5,8.2
41.64,5.5,8.3
41.74,5.5,8.3
41.88,5.5,8.3
41.88,5.5,8.3
42.2,5.5,8.3
42.43,5.5,8.3
42.43,5.5,8.3
42.75,5.5,8.3
42.75,5.5,8.3
43.08,5.5,8.3
43.3,5.5,8.3
43.3,5.5,8.3
43.53,5.5,8.3
43.53,4.4,10
43.72,4.4,10.1
43.79,4.3,10.2
43.85,4.3,10.2
43.91,4.3,10.4
44,4.3,10.4
44.24,4.3,10.4
44.41,4.3,10.4
44.41,4.3,10.4
44.58,4.3,10.4
44.84,4.3,10.4
44.96,4.3,10.4
45.17,4.3,10.4
45.17,4.3,10.4
45.42,4.3,10.4
45.73,4.3,10.4
45.73,4.3,10.4
46.02,4.3,10.4
46.19,4.3,10.4
46.39,4.3,10.4
46.39,4.3,10.4
46.71,4.3,10.4
46.88,4.3,10.4
47.12,4.3,10.4
47.12,4.3,10.4
47.29,4.3,10.4
47.55,4.3,10.4
47.72,4.3,10.4
47.72,4.3,10.4
48.01,4.3,10.4
