trial_id,PEI,D_straight_cm,D_actual_cm
1,0.45619302924795313,75.84095199824432,166.24750299948738
2,0.32075154942062195,78.20390015849594,243.8145670683641
3,0.23151433119446602,86.5754006632369,373.9526629585441
4,0.3506188658337501,76.77564718060017,218.97180859915338
5,0.04951021107437653,5.70350769263968,115.1986139600901
