Time(s),X_cm,Y_cm,X_px_raw,Y_px_raw
0.0,9.314863996540318,7.543579613331557,1200.0,945.0
0.033,9.314870774427549,7.543611500783905,1200.0,944.9996
0.067,9.37158496331503,7.4481945257453495,1200.999,946.0001
0.1,9.388522903505855,7.527881269159654,1200.999,945.0005
0.133,9.388440690026375,7.527857084003237,1200.998,945.001
0.167,9.388432217667335,7.527817224687803,1200.998,945.0015
0.2,9.388351698659658,7.52780101139447,1200.997,945.0019
0.233,9.388344920772427,7.5277691239421225,1200.997,945.0023
0.267,9.388264401764753,7.5277529106487915,1200.996,945.0027
0.3,9.388255929405714,7.527713051333359,1200.996,945.0032
0.333,9.388175410398024,7.527696838040029,1200.995,945.0036
0.367,9.388168632510792,7.527664950587681,1200.995,945.004
0.4,9.38808641903131,7.527640765431264,1200.994,945.0045
0.433,9.38807964114408,7.527608877978914,1200.994,945.0049
0.467,9.387999122136403,7.527592664685584,1200.993,945.0053
0.5,9.38799234424917,7.527560777233236,1200.993,945.0057
0.533,9.38791013076969,7.527536592076818,1200.992,945.0062
0.567,9.387903352882459,7.52750470462447,1200.992,945.0066
0.6,9.387822833874788,7.527488491331148,1200.991,945.007
0.633,9.387816055987557,7.5274566038788,1200.991,945.0074
0.667,9.387733842508071,7.527432418722382,1200.99,945.0079
0.7,9.38772706462084,7.527400531270034,1200.99,945.0083
0.733,9.20711124838818,7.401417237691222,1198.994,946.9811
0.767,9.190678387183311,7.322656308663598,1198.998,947.9683
0.8,9.191245345987044,7.323510645849665,1199.003,947.9566
0.833,9.117997443225324,7.340054816210229,1198.007,947.9449
0.867,9.118562707557244,7.3409011815332015,1198.012,947.9333
0.9,9.118960971625686,7.3420496689520025,1198.014,947.9185
0.933,9.119360930165955,7.343206128233881,1198.016,947.9036
0.967,9.119548137703912,7.344449469308242,1198.015,947.8882
1.0,9.1197022714448,7.345899809255701,1198.013,947.8704
1.033,9.11985809965751,7.3473581210662475,1198.011,947.8525
1.067,9.120152937752067,7.3487452252433245,1198.011,947.8351
1.1,9.120446081374816,7.350124357557315,1198.011,947.8178
1.133,9.120739224997566,7.351503489871306,1198.011,947.8005
1.167,9.121104415268952,7.352858976163198,1198.012,947.7833
1.2,9.121399253363512,7.354246080340284,1198.012,947.7659
1.233,9.121694091458068,7.355633184517359,1198.012,947.7485
1.267,9.121988929552629,7.357020288694445,1198.012,947.7311
1.3,9.122282073175377,7.358399421008436,1198.012,947.7138
1.333,9.105063350335504,7.281380286489426,1198.001,948.6821
1.367,9.104655798268922,7.279825503620365,1198.0,948.7018
1.4,9.1043253762664,7.2782709903184655,1198.0,948.7213
1.433,9.177662333588454,7.261057992160093,1198.999,948.7408
1.467,9.177256475993683,7.259511181154123,1198.998,948.7604
1.5,9.176852312870718,7.257972342011238,1198.997,948.7799
1.533,9.176521890868198,7.25641782870934,1198.997,948.7994
1.567,9.176116033273422,7.254871017703373,1198.996,948.819
1.6,9.17571187015044,7.253332178560492,1198.995,948.8385
1.633,9.175381448147919,7.251777665258593,1198.995,948.858
1.667,9.174975590553146,7.2502308542526155,1198.994,948.8776
1.7,9.174571427430179,7.248692015109731,1198.993,948.8971
1.733,9.174167264307213,7.2471531759668455,1198.992,948.9166
1.767,9.173835147832884,7.245590690801862,1198.992,948.9362
1.8,9.17343098470992,7.244051851658977,1198.991,948.9557
1.833,9.173026821586951,7.242513012516094,1198.99,948.9752
1.867,9.172620963992179,7.240966201510116,1198.989,948.9948
1.9,9.172290541989657,7.239411688208217,1198.989,949.0143
1.933,9.18883109694475,7.317591479931985,1198.988,948.0338
1.967,9.188426933821782,7.3160526407891,1198.987,948.0533
2.0,9.188021076227011,7.314505829783132,1198.986,948.0729
2.033,9.18769065422449,7.312951316481232,1198.986,948.0924
2.067,9.187286491101506,7.311412477338351,1198.985,948.1119
2.1,9.186880633506735,7.309865666332382,1198.984,948.1315
2.133,9.186550211504214,7.308311153030483,1198.984,948.151
2.167,8.747718421741423,6.692714924769076,1194.988,956.6588
2.2,8.747649764036401,6.692754514517354,1194.987,956.6585
2.233,8.747654847451825,6.6927784301066175,1194.987,956.6582
2.267,8.747659930867247,6.6928023456958705,1194.987,956.6579
2.3,8.74766501428267,6.692826261285134,1194.987,956.6576
2.333,8.747596356577652,6.69286585103341,1194.986,956.6573
2.367,8.53299872387855,6.407373279386356,1192.989,960.6312
2.4,8.386396982270304,6.44032582886786,1190.996,960.6097
2.433,8.38734952820072,6.441906414296284,1191.004,960.5883
2.467,8.314488907037498,6.4591848047623,1190.011,960.5668
2.5,8.150981672977222,6.409702474601854,1188.026,961.5778
2.533,8.151976833477281,6.408582754981162,1188.042,961.5887
2.567,8.152970299505547,6.407455063497382,1188.058,961.5997
2.6,8.153890024413375,6.406343046172617,1188.073,961.6107
2.633,8.154885184913432,6.405223326551927,1188.089,961.6216
2.667,8.155878650941697,6.404095635068138,1188.105,961.6326
2.7,8.156870422498159,6.402959971721274,1188.121,961.6437
2.733,8.157863888526407,6.401832280237489,1188.137,961.6547
2.767,8.158857354554675,6.40070458875371,1188.153,961.6657
2.8,7.500216301193613,6.207546679424514,1180.14,965.6642
2.833,7.500209523306384,6.207514791972175,1180.14,965.6646
2.867,7.408697092631304,6.1457456903221095,1179.123,966.6394
2.9,7.407944241599745,6.148005386364202,1179.107,966.6142
2.933,7.40711764944774,6.1502807565653,1179.09,966.589
2.967,7.406366492888007,6.1525484244704725,1179.074,966.5637
3.0,7.405608558441026,6.154784204923301,1179.058,966.5388
3.033,7.404778577345408,6.157043631398239,1179.041,966.5138
3.067,7.404022337370251,6.159287383714149,1179.025,966.4888
3.1,7.403264402923268,6.161523164166978,1179.009,966.4639
3.133,7.402508162948093,6.163766916482891,1178.993,966.4389
3.167,7.475419302297512,6.150352183942328,1179.976,966.4139
3.2,7.47466136785053,6.152587964395156,1179.96,966.389
3.233,7.473905127875354,6.15483171671107,1179.944,966.364
3.267,7.47314719342839,6.1570674971638955,1179.928,966.3391
3.3,7.472317212332772,6.159326923638824,1179.911,966.3141
3.333,7.4715609723576,6.161570675954746,1179.895,966.2891
3.367,7.470803037910617,6.163806456407576,1179.879,966.2642
3.4,7.47004679793546,6.166050208723484,1179.863,966.2392
3.433,7.469290557960285,6.168293961039398,1179.847,966.2142
3.467,7.4684588823928575,6.170545415651243,1179.83,966.1893
3.5,7.4677026424177,6.172789167967153,1179.814,966.1643
3.533,7.466946402442525,6.175032920283066,1179.798,966.1393
3.567,7.466188467995542,6.177268700735895,1179.782,966.1144
3.6,7.465358486899941,6.179528127210829,1179.765,966.0894
3.633,7.46460055245296,6.181763907663658,1179.749,966.0645
3.667,6.511687343490795,5.673830975687439,1168.786,974.5916
3.7,6.436794545081118,5.687350305565104,1167.777,974.6204
3.733,6.435708135877867,5.685139942952834,1167.769,974.6497
3.767,6.434620032202811,5.682921608477487,1167.761,974.6791
3.8,6.433531928527753,5.6807032740021315,1167.753,974.7085
3.833,6.432443824852696,5.678484939526776,1167.745,974.7379
3.867,6.266528424507626,5.631089235373285,1165.723,975.73
3.9,6.265041677602465,5.63207181591856,1165.701,975.722
3.933,6.265020591495278,5.630884817020119,1165.704,975.7363
3.967,6.265001199859917,5.629705789984766,1165.707,975.7505
4.0,6.26498011375273,5.628518791086324,1165.71,975.7648
4.033,6.264960722117352,5.6273397640509755,1165.713,975.779
4.067,6.359902596172149,5.357148227898883,1167.69,978.7796
4.1,6.35826843021969,5.357437256355615,1167.668,978.7803
4.133,6.35663426426725,5.357726284812354,1167.646,978.781
4.167,6.354928051666175,5.358038959291182,1167.623,978.7816
4.2,6.353295580185543,5.358335959611004,1167.601,978.7822
4.233,6.351589367584451,5.358648634089846,1167.578,978.7828
4.267,6.349956896103817,5.358945634409659,1167.556,978.7834
4.3,6.3482489890309175,5.359250337025417,1167.533,978.7841
4.333,6.346616517550284,5.35954733734523,1167.511,978.7847
4.367,6.130877436910999,5.071222867332312,1165.507,982.7955
4.4,6.058365440462745,5.085427623019926,1164.527,982.81
4.433,6.059666611108145,5.083934573669941,1164.548,982.8246
4.467,6.060894040633106,5.082457198478981,1164.568,982.8392
4.5,6.062196905750316,5.080972120992089,1164.589,982.8537
4.533,6.063426029747084,5.079502717664214,1164.609,982.8682
4.567,6.064653459272044,5.078025342473253,1164.629,982.8828
4.6,6.065956324389271,5.076540264986358,1164.65,982.8973
4.633,6.067185448386039,5.0750708616584825,1164.67,982.9118
4.667,6.068414572382805,5.073601458330607,1164.69,982.9263
4.7,6.069715743028208,5.072108408980623,1164.711,982.9409
4.733,6.0709448670249735,5.070639005652747,1164.731,982.9554
4.767,6.072247732142186,5.069153928165856,1164.752,982.9699
4.8,6.073476856138951,5.067684524837981,1164.772,982.9844
4.833,6.074704285663912,5.066207149647019,1164.792,982.999
4.867,6.076007150781139,5.064722072160125,1164.813,983.0135
4.9,6.094180992855963,5.1429712996989,1164.833,982.028
4.933,6.095483857973173,5.141486222212009,1164.854,982.0425
4.967,6.096711287498135,5.140008847021049,1164.874,982.0571
5.0,6.097940411494902,5.138539443693173,1164.894,982.0716
