Time(s),X_cm,Y_cm,X_px_raw,Y_px_raw
0.0,5.172885824079824,6.854229011166788,1148.16,963.84
0.033,5.211317661503158,6.6807775097584825,1149.137,965.8237
0.067,5.209973250229853,6.682429726803034,1149.115,965.8073
0.1,5.209324893585723,6.681917640595385,1149.108,965.8151
0.133,5.209429324779549,6.679870758752221,1149.115,965.8394
0.167,5.264853451878789,6.584911299563843,1150.096,966.8377
0.2,5.263811035748934,6.583633105798404,1150.086,966.8557
0.233,5.247674144245762,6.503001215049838,1150.099,967.8646
0.267,5.319952429971769,6.486246541443119,1151.083,967.8813
0.3,5.302454182477212,6.407187149108239,1151.074,968.8748
0.333,5.302688145973905,6.406837465401058,1151.078,968.8784
0.367,5.318803135730791,6.485915921116361,1151.069,967.8882
0.4,5.245968873671002,6.5022305248503605,1150.079,967.8782
0.433,5.246287434370868,6.503729235110649,1150.079,967.8594
0.467,5.247424930502799,6.503279151989239,1150.095,967.8619
0.5,5.3189377514491,6.487637034841603,1151.066,967.8672
0.533,5.316687423816882,6.487565442489337,1151.037,967.8738
0.567,5.244213521387498,6.50231201529968,1150.056,967.8817
0.6,5.244291403897051,6.503403621408242,1150.054,967.8684
0.633,5.244782990302136,6.50354076048366,1150.06,967.8655
0.667,5.245613723843248,6.502372670550132,1150.074,967.8774
0.7,5.246557234549971,6.500647358902006,1150.091,967.8957
0.733,5.229720899474006,6.422163827679478,1150.089,968.8806
0.767,5.230330283266556,6.422492561036133,1150.096,968.8751
0.8,5.231082065884566,6.422766030485496,1150.105,968.8699
0.833,5.21552142118328,6.343394772373255,1150.122,969.8622
0.867,5.216979235680492,6.343726470968649,1150.14,969.8545
0.9,5.149088528228951,6.024325804538331,1150.14,973.8611
0.933,5.148877471698452,6.024420658193896,1150.137,973.8605
0.967,5.042048779424069,5.88007884427665,1149.149,975.8654
1.0,4.950183082973881,5.816285158969734,1148.133,976.8654
1.033,4.784032024660297,5.769231166660342,1146.107,977.854
1.067,4.708432252345105,5.783775632070299,1145.086,977.8723
1.1,4.616952332602427,5.718533493786035,1144.079,978.8887
1.133,4.654656236400289,5.54347032819843,1145.051,980.8936
1.167,4.602569361951272,5.304222432029992,1145.035,983.8979
1.2,4.445056444600908,4.921792685599256,1144.046,988.8896
1.233,4.507776185442692,4.490942959977456,1146.048,993.9006
1.267,4.507812711376971,4.490027004423965,1146.051,993.9115
1.3,4.563413063544225,4.395896618996608,1147.032,994.8994
1.333,4.561988196456852,4.396807722341258,1147.011,994.8921
1.367,4.56056332936948,4.397718825685908,1146.99,994.8848
1.4,4.633235737774822,4.3810053592304214,1147.979,994.9
1.433,4.540784253750162,4.318444347463202,1146.952,995.8867
1.467,4.523007044465579,4.240610735073564,1146.936,996.8662
1.5,4.597053359416846,4.224196810193968,1147.942,996.8743
1.533,4.670554743697867,4.2070321823484305,1148.943,996.8928
1.567,4.655301740420107,4.128020466776561,1148.963,997.88
1.6,4.728718211529916,4.112631946996403,1149.958,997.8774
1.633,4.7858136565741525,4.0190086411523405,1150.957,998.8554
1.667,4.786186440371871,4.02076245103141,1150.957,998.8334
1.7,4.826532221176773,3.846162577355954,1151.962,1000.826
1.733,4.883215030739007,3.750960573053584,1152.96,1001.824
1.767,4.883118382652354,3.7512310772642086,1152.958,1001.821
1.8,4.93841611361788,3.657489965292315,1153.934,1002.805
1.833,4.937775350500082,3.657376202671836,1153.926,1002.808
1.867,4.86530571584702,3.67178025493661,1152.946,1002.82
1.9,4.86493199002299,3.6711098097358645,1152.943,1002.829
1.933,4.863360519527437,3.6716937971267978,1152.921,1002.826
1.967,4.790561088930119,3.687084473444222,1151.934,1002.827
2.0,4.78977786379325,3.687750875137605,1151.922,1002.821
2.033,4.716167280871039,3.7033139672041977,1150.924,1002.822
2.067,4.643055941073867,3.718687621526818,1149.933,1002.824
2.1,4.640901445889199,3.717979088829088,1149.907,1002.838
2.133,4.550925091382544,3.653283889443549,1148.918,1003.844
2.167,4.551634575398985,3.6526331619091774,1148.929,1003.85
2.2,4.550303157035474,3.6510831160973205,1148.916,1003.872
2.233,4.531587710040411,3.5728240297253477,1148.889,1004.859
2.267,4.52966447866072,3.573566106542232,1148.862,1004.855
2.3,4.4574050848990465,3.5875088690166224,1147.886,1004.872
2.333,4.4588698668643305,3.5856977538446473,1147.91,1004.89
2.367,4.444364568009081,3.505127327048003,1147.944,1005.894
2.4,4.500808267465575,3.410975991270122,1148.936,1006.88
2.433,4.485751949304753,3.33143921100316,1148.96,1007.873
2.467,4.557836875663833,3.315950446224281,1149.938,1007.875
2.5,4.46800611934542,3.2533906278773452,1148.945,1008.855
2.533,4.5392460039434495,3.237914841585898,1149.912,1008.859
2.567,4.536744768096441,3.2381132143099425,1149.879,1008.863
2.6,4.448213424758032,3.1747772751565106,1148.905,1009.849
2.633,4.4486608917025245,3.1754320461982477,1148.909,1009.84
2.667,4.449091413928923,3.176007098609124,1148.913,1009.832
2.7,4.373166929084892,3.191562103660975,1147.885,1009.839
2.733,4.300050569065905,3.206186941987763,1146.896,1009.85
2.767,4.300658384773863,3.205057902668199,1146.907,1009.862
2.8,4.3730900517952795,3.1886622324675353,1147.892,1009.874
2.833,4.371706857251218,3.1879563954413888,1147.876,1009.886
2.867,4.372950415855156,3.1861923027464623,1147.897,1009.904
2.9,4.358012710720881,3.1072135528955718,1147.921,1010.89
2.933,4.3595204805396195,3.108142871655307,1147.938,1010.875
2.967,4.361453752362942,3.108898426830086,1147.961,1010.861
3.0,4.451114119474243,3.1717444235466647,1148.951,1009.878
3.033,4.434661740246766,3.093254268296841,1148.954,1010.862
3.067,4.43654417791587,3.0937706675790135,1148.977,1010.851
3.1,4.438500356705399,3.0942713927021748,1149.001,1010.84
3.133,4.367050231215988,3.110208468784015,1148.03,1010.831
3.167,4.369324281453517,3.110391667219502,1148.059,1010.823
3.2,4.371348239115377,3.1112112668661274,1148.083,1010.808
3.233,4.460549214785924,3.1740715899059366,1149.067,1009.826
3.267,4.459081296651472,3.1729671597254567,1149.051,1009.843
3.3,4.442277156539855,3.0946350939015645,1149.049,1010.826
3.333,4.5151773134193105,3.0808060940476567,1150.033,1010.806
3.367,4.514245664015242,3.0825872087373836,1150.016,1010.787
3.4,4.515986581691575,3.0828004076551156,1150.038,1010.78
3.433,4.517750406334116,3.0827587765212288,1150.061,1010.776
3.467,4.518328410801415,3.083302480614062,1150.067,1010.768
3.5,4.518196931252275,3.084496912241275,1150.062,1010.754
3.533,4.518048506985075,3.08561162523762,1150.057,1010.741
3.567,4.518886644471676,3.0870165601109774,1150.064,1010.722
3.6,4.519651040837819,3.0884371691433534,1150.07,1010.703
3.633,4.5371756474358245,3.1665327747462135,1150.082,1009.721
3.667,4.536064510407326,3.1660190711356164,1150.069,1009.73
3.7,4.464650158406716,3.1799488551225625,1149.104,1009.745
3.733,4.467038743475291,3.178857903299976,1149.138,1009.752
3.767,4.469410383825805,3.1776872328465107,1149.172,1009.76
3.8,4.541999573531724,3.162757846319484,1150.155,1009.754
3.833,4.543270117297372,3.162571104247085,1150.172,1009.753
3.867,4.544614402183464,3.16236868801568,1150.19,1009.752
3.9,4.766279268214871,3.1163355306934273,1153.193,1009.739
3.933,4.838521717258471,3.102313049588182,1154.169,1009.723
3.967,4.837006101138951,3.1038850088675547,1154.145,1009.708
4.0,4.835587133106101,3.1051864639362896,1154.123,1009.696
4.033,4.834957352458253,3.105486968629167,1154.114,1009.694
4.067,4.834327571810402,3.105787473322036,1154.105,1009.692
4.1,4.833153676131407,3.1057037111838026,1154.09,1009.696
4.133,4.832053521572872,3.105604274886549,1154.076,1009.7
4.167,4.742501727044486,3.041818676594379,1153.09,1010.694
4.2,4.744022363385818,3.040995533310829,1153.112,1010.7
4.233,4.745559944445214,3.0402521086581555,1153.134,1010.705
4.267,4.8190120626565935,3.0243060975962535,1154.131,1010.709
4.3,4.818796801543378,3.0240185713908194,1154.129,1010.713
4.333,4.81836031706885,3.023778067662427,1154.124,1010.717
4.367,4.817940777312381,3.0236172825649024,1154.119,1010.72
4.4,4.817118642517542,3.023375431000724,1154.109,1010.725
4.433,4.816574527486415,3.0229911641696168,1154.103,1010.731
4.467,4.815956671334826,3.0226225714975294,1154.096,1010.737
4.5,4.817460362958064,3.0217197095831176,1154.118,1010.744
4.533,4.889221455621015,3.006883020174396,1155.09,1010.739
4.567,4.887258372557022,3.007800208412037,1155.062,1010.733
4.6,4.8853690306134885,3.0087017224906494,1155.035,1010.727
4.633,4.884143358753943,3.0094621691381267,1155.017,1010.721
4.667,4.882991428014841,3.010206941626589,1155.0,1010.715
4.7,4.882099630295043,3.011812944895575,1154.984,1010.698
4.733,4.954948953020281,2.99774478914906,1155.968,1010.681
4.767,4.972438728155799,3.076764322168508,1155.977,1009.688
4.8,4.973057526333701,3.076049550162282,1155.987,1009.695
4.833,4.972075042775382,3.0775915089594186,1155.97,1009.679
4.867,4.971018818096618,3.079149141915562,1155.952,1009.663
4.9,4.986415914671648,3.158113565443223,1155.934,1008.676
