Time(s),X_cm,Y_cm,X_px_raw,Y_px_raw
0.0,12.967398646525801,13.849438466532218,1230.0,860.0
0.033,13.18823542141924,14.211784344352477,1231.866,855.0878
0.067,12.89138266020415,13.864562990977397,1228.972,860.0124
0.1,12.890492240988102,13.869801468142313,1228.946,859.9518
0.133,12.872730844814463,13.795305640281569,1228.921,860.8912
0.167,12.87159209068816,13.800463590114157,1228.892,860.8322
0.2,12.870455031033668,13.805629511809823,1228.863,860.7731
0.233,12.86931627690737,13.8107874616424,1228.834,860.7141
0.267,12.810545103583731,13.827270704545427,1228.026,860.6662
0.3,12.751773930260093,13.843753947448459,1227.218,860.6183
0.333,12.667900512096178,13.784927078299479,1226.292,861.5383
0.367,12.674437485996183,13.78993660385994,1226.363,861.4615
0.4,12.67580097293681,13.793087915883591,1226.372,861.4202
0.433,12.676920329549883,13.79654108043591,1226.377,861.3759
0.467,12.681780838895857,13.800915437469362,1226.428,861.311
0.5,12.706578205197928,13.873340813352627,1226.55,860.3785
0.533,12.7145045945424,13.866031884210223,1226.673,860.446
0.567,12.717608625875549,13.86395565617078,1226.719,860.463
0.6,12.720714351680503,13.861887399994416,1226.765,860.4799
0.633,12.723818383013635,13.859811171954975,1226.811,860.4969
0.667,12.844160292496598,14.079693436628338,1227.766,857.5509
0.7,12.83992692730035,14.076093967717231,1227.721,857.6049
0.733,12.619739140987145,13.707011172038913,1225.882,862.5963
0.767,12.631832621546524,13.70516551036695,1226.044,862.5876
0.8,12.65056959700404,13.779537292791353,1226.082,861.6472
0.833,12.649680188885764,13.773177363451143,1226.088,861.7258
0.867,12.63815811419428,13.68597376816822,1226.179,862.8018
0.9,12.643652804229474,13.678465157729846,1226.271,862.8779
0.933,12.649075447616045,13.670980193313566,1226.362,862.9539
0.967,12.544288463121994,14.276670720321865,1223.332,855.9518
1.0,12.542113507888402,14.277316326080246,1223.302,855.9496
1.033,12.54001059930346,14.277938285816516,1223.273,855.9475
1.067,12.537833949598078,14.278575919711804,1223.243,855.9454
1.1,12.535732735484942,14.279205851311154,1223.214,855.9432
1.133,12.645732282665788,13.713267655558509,1226.202,862.4549
1.167,12.65827738772961,13.790780276151265,1226.151,861.4926
1.2,12.654383669340415,13.7898665163989,1226.103,861.5135
1.233,12.653502480806752,13.786446048000409,1226.101,861.5568
1.267,12.919118412568269,13.978007300493969,1229.019,858.5801
1.3,12.9127488754092,13.977411491411939,1228.938,858.6035
1.333,12.625830158711471,13.70375845822018,1225.97,862.6198
1.367,12.627989111253289,13.70194976915264,1226.003,862.636
1.4,12.876733902940249,13.980934021171347,1228.461,858.6531
1.433,12.865223494092731,13.905751071569993,1228.519,859.5848
1.467,12.869351612456057,13.911030986189433,1228.558,859.5109
1.5,12.87347803634757,13.916302928945786,1228.597,859.4371
1.533,12.877606154710893,13.92158284356523,1228.636,859.3632
1.567,12.881732578602412,13.926854786321586,1228.675,859.2894
1.6,12.81253266465102,14.031699627944512,1227.488,858.2076
1.633,12.800127458594769,14.041143707822213,1227.301,858.1259
1.667,12.66102096246149,14.160847652191826,1225.166,857.0441
1.7,12.65292066857909,14.169876616790841,1225.036,856.9564
1.733,12.627800221026371,14.099194652819143,1224.905,857.8688
1.767,12.351323495055833,13.8282546702207,1222.065,861.8259
1.8,12.542320333372306,14.111856489232574,1223.761,857.9349
1.833,12.589365416428652,14.092783162903924,1224.424,858.0438
1.867,12.57994125068633,14.178981536640247,1224.064,857.0333
1.9,12.157069840807008,14.015938399742463,1219.027,860.0689
1.933,12.15373649291515,14.013672388504096,1218.99,860.1046
1.967,12.22401291230641,13.995476849064312,1219.952,860.1437
2.0,12.220548211252645,13.99295546864001,1219.914,860.1828
2.033,12.217083510198883,13.990434088215718,1219.876,860.2219
2.067,12.213618809145121,13.987912707791422,1219.838,860.261
2.1,12.210152413619547,13.985383355504034,1219.8,860.3002
2.133,12.297083969819699,13.96577232616794,1220.982,860.3138
2.167,12.641834180433229,14.219609068984976,1224.755,856.3878
2.2,12.20843974497714,13.972249499077417,1219.814,860.4622
2.233,12.211457737409749,13.965417303581125,1219.872,860.5365
2.267,12.056836216511599,13.910238517159053,1218.018,861.5932
2.3,11.89091686435826,13.859560831518285,1216.005,862.6247
2.333,11.889498212293446,13.857237784554172,1215.993,862.6562
2.367,11.647105470768869,13.750276329976854,1213.143,864.5583
2.4,11.096487859279943,13.880403341979218,1205.64,864.4012
2.433,11.111652601587771,13.892644231948543,1205.803,864.2156
2.467,11.064203118804855,13.990674551716015,1204.917,863.1601
2.5,11.072937139265544,13.994417205331665,1205.02,863.0929
2.533,11.007856298160766,14.013849692121806,1204.122,863.0257
2.567,11.01659031862144,14.017592345737459,1204.225,862.9585
2.6,11.008305879883626,13.94163204264546,1204.327,863.8913
2.633,11.017039900344312,13.945374696261101,1204.43,863.8241
2.667,11.025698485212732,13.949125052172683,1204.532,863.757
2.7,10.770994118620862,13.837906586083161,1201.534,865.7416
2.733,10.773099164032878,13.832218295363981,1201.577,865.8045
2.767,10.760519543474638,13.752005100154935,1201.635,866.7993
2.8,10.764958382114896,13.751494861653534,1201.694,866.7941
2.833,10.769323479634714,13.751000297311137,1201.752,866.7889
2.867,10.829105173921064,13.65442304978663,1202.794,867.7955
2.9,10.422838243031714,13.196021024492437,1198.787,874.3336
2.933,10.424744902977158,13.200639968025518,1198.799,874.2733
2.967,10.378064094602605,12.969058269211018,1198.832,877.1718
3.0,10.382572590289959,12.976490317296701,1198.87,877.0711
3.033,10.387079391505523,12.983914393519296,1198.908,876.9705
3.067,10.527843649836491,13.283559307033764,1199.908,873.0151
3.1,10.543853771922132,13.35996880601797,1199.905,872.0572
3.133,10.542845434809275,13.356675348294546,1199.901,872.0993
3.167,10.541837097696398,13.353381890571123,1199.897,872.1414
3.2,10.54082876058354,13.350088432847699,1199.893,872.1835
3.233,10.539894164591125,13.346779300965256,1199.89,872.2256
3.267,10.538902772196323,13.3435655618727,1199.886,872.2667
3.3,11.08861005114126,13.563777451741498,1206.411,868.2214
3.333,11.088126178771871,13.572378976860357,1206.381,868.1194
3.367,11.087523946150368,13.577522869936875,1206.359,868.0592
3.4,11.087031917389996,13.582460033707449,1206.339,868.0012
3.433,11.086466147509181,13.587412871637037,1206.318,867.9432
3.467,10.941386936560761,13.286685441409599,1205.265,871.9226
3.5,10.838586957555544,13.140629098530543,1204.334,873.9378
3.533,10.843186144959283,13.138335049667825,1204.4,873.9536
3.567,10.847860767955275,13.136033298509187,1204.467,873.9693
3.6,10.722042623924015,12.91613189456762,1203.441,876.9295
3.633,10.72087349569239,12.919696550051501,1203.416,876.8897
3.667,10.719261041905396,12.923713714761213,1203.384,876.8456
3.7,10.841632577324663,12.37935866307785,1206.473,883.0667
3.733,10.861321794500256,12.439355250123036,1206.563,882.2964
3.767,10.861552254421792,12.420859140662323,1206.617,882.5178
3.8,10.86178101987154,12.402355059338523,1206.671,882.7393
3.833,10.862086915385346,12.383851247581878,1206.726,882.9606
3.867,10.86246655201958,12.365331761666221,1206.782,883.1819
3.9,10.879517154744516,12.426330801338574,1206.835,882.4063
3.933,10.879624733863185,12.40761918200737,1206.888,882.6306
3.967,10.27715833222501,12.124483149650334,1199.852,887.5657
4.0,10.201055491363721,12.134485270503834,1198.837,887.6398
4.033,10.198693770947454,12.128813232341855,1198.822,887.7139
4.067,10.19621243228472,12.124391428848686,1198.802,887.7733
4.1,10.193804834742425,12.119953951196495,1198.783,887.8327
4.133,10.191397237200134,12.11551647354431,1198.764,887.8921
4.167,10.219682211549346,12.60828487924471,1197.772,881.9058
4.2,10.253208414946194,12.432784917854145,1198.691,883.9266
4.233,10.246884628525919,12.43240434907546,1198.61,883.9473
4.267,10.220096196118732,12.244370279255769,1198.781,886.2724
4.3,10.24394039630997,12.302883790935805,1198.929,885.5093
4.333,10.249347422044272,12.280096199350684,1199.062,885.769
4.367,10.18101332733357,12.272982766781046,1198.195,886.0287
4.4,9.87556982331598,11.921605031611286,1195.201,891.0251
4.433,9.831365834543206,12.008797082690082,1194.387,890.0914
4.467,9.841720281478883,12.004571492743764,1194.533,890.1157
4.5,9.852074728414571,12.000345902797438,1194.679,890.14
4.533,9.86243086982205,11.9961282847142,1194.825,890.1642
4.567,9.872785316757724,11.991902694767884,1194.971,890.1885
4.6,9.883288061573385,11.988012192638363,1195.118,890.2084
4.633,9.820051380415851,11.99980382138741,1194.265,890.2282
4.667,9.830555819703315,11.995921291120972,1194.412,890.248
4.7,9.307880458311491,11.679161081221146,1188.504,895.3831
4.733,9.323014165188681,11.746008388008725,1188.516,894.5422
4.767,9.227270932328853,11.59290295266323,1187.696,896.624
4.8,9.238169121011856,11.583620890567197,1187.863,896.7076
4.833,9.24897147724729,11.574975768816612,1188.027,896.7838
4.867,9.18603440750951,11.582012777944609,1187.191,896.8599
4.9,9.206137857668057,12.01417160846755,1186.26,891.6219
4.933,9.134460925730844,12.026140853269489,1185.297,891.6611
4.967,9.136507290687867,12.02271468469682,1185.333,891.697
5.0,9.19026173112031,11.927151944433788,1186.294,892.7068
5.033,9.003534356260113,11.41779434835268,1185.276,899.2964
5.067,8.999532944120695,11.417461725904163,1185.225,899.3106
5.1,8.995531531981298,11.417129103455647,1185.174,899.3248
5.133,8.992244687273745,11.416169669062018,1185.134,899.3447
5.167,8.945241761723567,11.253054107015949,1184.974,901.4223
5.2,9.00812216732404,11.234872548444438,1185.84,901.4801
5.233,9.021522854263592,11.317860760709115,1185.785,900.4499
5.267,9.017905082004624,11.321146016266148,1185.729,900.4197
5.3,9.014361050866103,11.324415597664178,1185.674,900.3895
5.333,9.010817019727577,11.327685179062206,1185.619,900.3593
5.367,9.007274683060881,11.330962732323316,1185.564,900.329
5.4,9.003263477374448,11.3360230176771,1185.498,900.2785
5.433,8.999252271688016,11.341083303030892,1185.432,900.228
5.467,8.69792951887229,11.662857912824911,1180.635,897.1348
5.5,8.717493390694171,11.750910105855867,1180.646,896.0281
5.533,8.713263850918976,11.75204241924519,1180.588,896.0253
5.567,9.221203938225285,7.645391569360646,1198.504,944.017
5.6,9.23893690166203,7.725192614529744,1198.514,943.014
5.633,9.23964971142846,7.7252827311281145,1198.523,943.0111
5.667,9.285049992882373,7.546542301592581,1199.605,945.0405
5.7,9.331900931784588,7.372451085639511,1200.693,947.0104
5.733,9.338900186397897,7.37347129043523,1200.781,946.9803
5.767,9.4005052014209,7.274956725765155,1201.852,948.0055
5.8,9.546735537735183,7.243882840300525,1203.835,948.0054
5.833,9.545411586510786,7.244180918888983,1203.817,948.0052
5.867,9.543929107381949,7.244820978888683,1203.796,948.0013
5.9,9.542374581604458,7.245484684910495,1203.774,947.9973
5.933,9.52387533774893,7.16642976006565,1203.752,948.9933
5.967,9.462428787409618,6.8472507642865885,1203.835,952.9808
6.0,9.467997402268246,6.847341919889737,1203.907,952.9655
6.033,9.473641452719141,6.847425373196951,1203.98,952.9501
6.067,9.480050025923411,6.847479634723401,1204.063,952.9331
6.1,9.412643737562197,6.86322372942435,1203.145,952.9161
6.133,9.418980264117833,6.863301636972901,1203.227,952.899
6.167,9.425388837322089,6.8633558984993535,1203.31,952.882
6.2,9.431723669405915,6.8634258341848104,1203.392,952.865
6.233,9.438058501489726,6.86349576987028,1203.474,952.848
6.267,9.444468769165802,6.863558003259807,1203.557,952.8309
6.3,9.927318884709468,7.013260698280817,1209.409,949.8024
6.333,9.857812950319714,7.031092497257353,1208.458,949.7657
6.367,9.9359805484313,7.010861358531176,1209.528,949.8091
6.4,9.940534927122542,7.007268704686804,1209.597,949.8406
6.433,9.945012175749728,7.003675781275279,1209.665,949.8723
6.467,9.949564859969163,7.0000751555678224,1209.734,949.9039
6.5,9.954043803068158,6.996490204019381,1209.802,949.9355
